genes	counts
geneID24529	0
geneID24530	367
geneID24531	430
geneID24532	4
geneID24533	0
geneID24534	89
geneID24535	194
geneID24536	0
geneID24537	181
geneID24538	132
geneID24539	0
geneID24540	115
geneID24541	0
geneID24542	3
geneID24543	275
geneID24544	49
geneID24545	44
geneID24546	16
geneID24547	1
geneID24548	0
geneID24549	1
geneID24550	0
geneID24551	56
geneID24552	0
geneID24553	53
geneID24554	0
geneID24555	1
geneID24556	1
geneID24557	0
geneID24558	36
geneID24559	25
geneID24560	125
geneID24561	88
geneID24562	0
geneID24563	1
geneID24564	1
geneID24565	391
geneID24566	300
geneID24567	66
geneID24568	0
geneID24569	1
geneID24570	0
geneID24571	0
geneID24572	2
geneID24573	0
geneID24574	42
geneID24575	0
geneID24576	0
geneID24577	12
geneID24578	50
geneID24579	1
geneID24580	3
geneID24581	991
geneID24582	103
geneID24583	0
geneID24584	0
geneID24585	95
geneID24586	0
geneID24587	0
geneID24588	0
geneID24589	0
geneID24590	0
geneID24591	68
geneID24592	0
geneID24593	0
geneID24594	305
geneID24595	0
geneID24596	21
geneID24597	0
geneID24598	146
geneID24599	0
geneID24600	19
geneID24601	276
geneID24602	0
geneID24603	0
geneID24604	2
geneID24605	109
geneID24606	61
geneID24607	20
geneID24608	0
geneID24609	290
geneID24610	124
geneID24611	218
geneID24612	9
geneID24613	9
geneID24614	140
geneID24615	213
geneID24616	0
geneID24617	643
geneID24618	0
geneID24619	15
geneID24620	46
geneID24621	869
geneID24622	30
geneID24623	24
geneID24624	514
geneID24625	0
geneID24626	46
geneID24627	1
geneID24628	59
geneID24629	208
geneID24630	1
geneID24631	246
geneID24632	11
geneID24633	140
geneID24634	106
geneID24635	1
geneID24636	889
geneID24637	28
geneID24638	627
geneID24639	406
geneID24640	2
geneID24641	234
geneID24642	104
geneID24643	9
geneID24644	98
geneID24645	478
geneID24646	29
geneID24647	483
geneID24648	41
geneID24649	48
geneID24650	0
geneID24651	109
geneID24652	90
geneID24653	219
geneID24654	263
geneID24655	58
geneID24656	0
geneID24657	48
geneID24658	0
geneID24659	61
geneID24660	0
geneID24661	60
geneID24662	639
geneID24663	501
geneID24664	330
geneID24665	26
geneID24666	14
geneID24667	51
geneID24668	222
geneID24669	138
geneID24670	1
geneID24671	0
geneID24672	0
geneID24673	87
geneID24674	154
geneID24675	0
geneID24676	0
geneID24677	0
geneID24678	1
geneID24679	611
geneID24680	0
geneID24681	1914
geneID24682	0
geneID24683	1
geneID24684	0
geneID24685	121
geneID24686	10
geneID24687	0
geneID24688	43
geneID24689	14
geneID24690	0
geneID24691	0
geneID24692	0
geneID24693	153
geneID24694	0
geneID24695	0
geneID24696	9
geneID24697	20
geneID24698	0
geneID24699	112
geneID24700	161
geneID24701	175
geneID24702	12
geneID24703	0
geneID24704	4
geneID24705	304
geneID24706	6
geneID24707	2
geneID24708	0
geneID24709	0
geneID24710	1
geneID24711	1
geneID24712	1
geneID24713	10
geneID24714	1
geneID24715	0
geneID24716	0
geneID24717	168
geneID24718	0
geneID24719	12
geneID24720	0
geneID24721	308
geneID24722	0
geneID24723	678
geneID24724	200
geneID24725	81
geneID24726	141
geneID24727	0
geneID24728	8
geneID24729	156
geneID24730	230
geneID24731	150
geneID24732	84
geneID24733	411
geneID24734	0
geneID24735	0
geneID24736	96
geneID24737	318
geneID24738	136
geneID24739	636
geneID24740	0
geneID24741	0
geneID24742	0
geneID24743	0
geneID24744	154
geneID24745	54
geneID24746	0
geneID24747	0
geneID24748	0
geneID24749	1
geneID24750	33
geneID24751	0
geneID24752	0
geneID24753	0
geneID24754	0
geneID24755	0
geneID24756	0
geneID24757	1
geneID24758	1
geneID24759	293
geneID24760	45
geneID24761	156
geneID24762	110
geneID24763	115
geneID24764	67
geneID24765	0
geneID24766	0
geneID24767	0
geneID24768	0
geneID24769	186
geneID24770	0
geneID24771	60
geneID24772	10
geneID24773	0
geneID24774	162
geneID24775	286
geneID24776	16
geneID24777	248
geneID24778	177
geneID24779	0
geneID24780	283
geneID24781	0
geneID24782	0
geneID24783	0
geneID24784	0
geneID24785	0
geneID24786	44
geneID24787	83
geneID24788	52
geneID24789	36
geneID24790	146
geneID24791	137
geneID24792	0
geneID24793	1
geneID24794	126
geneID24795	6
geneID24796	29
geneID24797	169
geneID24798	17
geneID24799	1
geneID24800	1828
geneID24801	93
geneID24802	184
geneID24803	282
geneID24804	0
geneID24805	6
geneID24806	3
geneID24807	4
geneID24808	44
geneID24809	0
geneID24810	168
geneID24811	202
geneID24812	299
geneID24813	116
geneID24814	212
geneID24815	7
geneID24816	7
geneID24817	7
geneID24818	83
geneID24819	83
geneID24820	0
geneID24821	0
geneID24822	0
geneID24823	206
geneID24824	238
geneID24825	105
geneID24826	563
geneID24827	0
geneID24828	0
geneID24829	126
geneID24830	51
geneID24831	975
geneID24832	340
geneID24833	0
geneID24834	167
geneID24835	68
geneID24836	51
geneID24837	7
geneID24838	3
geneID24839	294
geneID24840	124
geneID24841	27
geneID24842	2296
geneID24843	253
geneID24844	50
geneID24845	257
geneID24846	0
geneID24847	3
geneID24848	1
geneID24849	9
geneID24850	30
geneID24851	2
geneID24852	0
geneID24853	0
geneID24854	0
geneID24855	0
geneID24856	90
geneID24857	0
geneID24858	26
geneID24859	500
geneID24860	69
geneID24861	552
geneID24862	51
geneID24863	1
geneID24864	0
geneID24865	0
geneID24866	0
geneID24867	0
geneID24868	0
geneID24869	0
geneID24870	1012
geneID24871	0
geneID24872	344
geneID24873	1
geneID24874	5
geneID24875	0
geneID24876	485
geneID24877	10
geneID24878	15
geneID24879	41
geneID24880	2467
geneID24881	1
geneID24882	0
geneID24883	3
geneID24884	106
geneID24885	250
geneID24886	140
geneID24887	114
geneID24888	196
geneID24889	0
geneID24890	412
geneID24891	2
geneID24892	4
geneID24893	10
geneID24894	346
geneID24895	1
geneID24896	2
geneID24897	523
geneID24898	1460
geneID24899	0
geneID24900	0
geneID24901	0
geneID24902	0
geneID24903	27
geneID24904	69
geneID24905	1
geneID24906	0
geneID24907	0
geneID24908	3
geneID24909	159
geneID24910	143
geneID24911	119
geneID24912	0
geneID24913	995
geneID24914	1105
geneID24915	4
geneID24916	78
geneID24917	28
geneID24918	227
geneID24919	0
geneID24920	0
geneID24921	1
geneID24922	0
geneID24923	3
geneID24924	0
geneID24925	154
geneID24926	68
geneID24927	236
geneID24928	797
geneID24929	10
geneID24930	7
geneID24931	0
geneID24932	113
geneID24933	347
geneID24934	20
geneID24935	1
geneID24936	0
geneID24937	0
geneID24938	13
geneID24939	123
geneID24940	234
geneID24941	53
geneID24942	15
geneID24943	28
geneID24944	342
geneID24945	285
geneID24946	174
geneID24947	0
geneID24948	22
geneID24949	193
geneID24950	0
geneID24951	618
geneID24952	0
geneID24953	0
geneID24954	7
geneID24955	504
geneID24956	47
geneID24957	193
geneID24958	18
geneID24959	0
geneID24960	0
geneID24961	0
geneID24962	0
geneID24963	877
geneID24964	0
geneID24965	0
geneID24966	82
geneID24967	9
geneID24968	148
geneID24969	0
geneID24970	0
geneID24971	0
geneID24972	0
geneID24973	0
geneID24974	0
geneID24975	0
geneID24976	0
geneID24977	484
geneID24978	405
geneID24979	1081
geneID24980	306
geneID24981	79
geneID24982	219
geneID24983	62
geneID24984	0
geneID24985	0
geneID24986	194
geneID24987	70
geneID24988	122
geneID24989	1962
geneID24990	187
geneID24991	0
geneID24992	26
geneID24993	1
geneID24994	45
geneID24995	6
geneID24996	0
geneID24997	52
geneID24998	1655
geneID24999	375
geneID25000	3951
geneID25001	15
geneID25002	0
geneID25003	31
geneID25004	43
geneID25005	82
geneID25006	38
geneID25007	0
geneID25008	0
geneID25009	0
geneID25010	0
geneID25011	297
geneID25012	305
geneID25013	7
geneID25014	0
geneID25015	1
geneID25016	28
geneID25017	32
geneID25018	161
geneID25019	176
geneID25020	72
geneID25021	81
geneID25022	245
geneID25023	403
geneID25024	11
geneID25025	0
geneID25026	38
geneID25027	14
geneID25028	7
geneID25029	308
geneID25030	147
geneID25031	3211
geneID25032	19
geneID25033	96
geneID25034	0
geneID25035	138
geneID25036	20
geneID25037	25
geneID25038	492
geneID25039	51
geneID25040	1
geneID25041	31
geneID25042	78
geneID25043	120
geneID25044	156
geneID25045	1
geneID25046	118
geneID25047	32
geneID25048	113
geneID25049	0
geneID25050	361
geneID25051	1089
geneID25052	2363
geneID25053	97
geneID25054	17
geneID25055	135
geneID25056	0
geneID25057	308
geneID25058	62
geneID25059	554
geneID25060	564
geneID25061	122
geneID25062	63
geneID25063	40
geneID25064	325
geneID25065	72
geneID25066	486
geneID25067	0
geneID25068	69
geneID25069	273
geneID25070	239
geneID25071	541
geneID25072	71
geneID25073	88
geneID25074	8
geneID25075	0
geneID25076	2448
geneID25077	78
geneID25078	0
geneID25079	0
geneID25080	151
geneID25081	0
geneID25082	1
geneID25083	0
geneID25084	1
geneID25085	147
geneID25086	218
geneID25087	88
geneID25088	0
geneID25089	6
geneID25090	0
geneID25091	49
geneID25092	0
geneID25093	0
geneID25094	222
geneID25095	0
geneID25096	0
geneID25097	25
geneID25098	364
geneID25099	17
geneID25100	0
geneID25101	139
geneID25102	0
geneID25103	0
geneID25104	0
geneID25105	0
geneID25106	241
geneID25107	444
geneID25108	210
geneID25109	54
geneID25110	0
geneID25111	0
geneID25112	1
geneID25113	1017
geneID25114	359
geneID25115	28
geneID25116	95
geneID25117	108
geneID25118	108
geneID25119	1
geneID25120	765
geneID25121	59
geneID25122	0
geneID25123	47
geneID25124	848
geneID25125	9
geneID25126	1
geneID25127	0
geneID25128	0
geneID25129	25
geneID25130	127
geneID25131	148
geneID25132	356
geneID25133	262
geneID25134	1037
geneID25135	138
geneID25136	99
geneID25137	122
geneID25138	0
geneID25139	0
geneID25140	138
geneID25141	132
geneID25142	24
geneID25143	0
geneID25144	79
geneID25145	0
geneID25146	8
geneID25147	5
geneID25148	0
geneID25149	341
geneID25150	166
geneID25151	0
geneID25152	472
geneID25153	0
geneID25154	58
geneID25155	85
geneID25156	222
geneID25157	80
geneID25158	23
geneID25159	131
geneID25160	0
geneID25161	97
geneID25162	4
geneID25163	171
geneID25164	3
geneID25165	0
geneID25166	0
geneID25167	123
geneID25168	100
geneID25169	3
geneID25170	0
geneID25171	756
geneID25172	0
geneID25173	0
geneID25174	140
geneID25175	46
geneID25176	663
geneID25177	178
geneID25178	185
geneID25179	104
geneID25180	5
geneID25181	0
geneID25182	389
geneID25183	161
geneID25184	0
geneID25185	104
geneID25186	0
geneID25187	94
geneID25188	4
geneID25189	393
geneID25190	1
geneID25191	0
geneID25192	3
geneID25193	0
geneID25194	309
geneID25195	123
geneID25196	0
geneID25197	57
geneID25198	78
geneID25199	69
geneID25200	9
geneID25201	172
geneID25202	742
geneID25203	0
geneID25204	0
geneID25205	72
geneID25206	4
geneID25207	296
geneID25208	54
geneID25209	33
geneID25210	0
geneID25211	0
geneID25212	100
geneID25213	780
geneID25214	21
geneID25215	0
geneID25216	23
geneID25217	0
geneID25218	271
geneID25219	47
geneID25220	214
geneID25221	133
geneID25222	0
geneID25223	0
geneID25224	0
geneID25225	0
geneID25226	31
geneID25227	9
geneID25228	8
geneID25229	3
geneID25230	3
geneID25231	68
geneID25232	0
geneID25233	0
geneID25234	0
geneID25235	223
geneID25236	2
geneID25237	4
geneID25238	66
geneID25239	209
geneID25240	24
geneID25241	0
geneID25242	223
geneID25243	1067
geneID25244	0
geneID25245	0
geneID25246	616
geneID25247	149
geneID25248	60
geneID25249	0
geneID25250	2
geneID25251	303
geneID25252	2
geneID25253	0
geneID25254	162
geneID25255	235
geneID25256	44
geneID25257	344
geneID25258	87
geneID25259	100
geneID25260	70
geneID25261	0
geneID25262	0
geneID25263	53
geneID25264	0
geneID25265	13
geneID25266	228
geneID25267	155
geneID25268	5
geneID25269	107
geneID25270	31
geneID25271	0
geneID25272	21
geneID25273	76
geneID25274	721
geneID25275	13
geneID25276	2
geneID25277	0
geneID25278	424
geneID25279	0
geneID25280	0
geneID25281	30
geneID25282	222
geneID25283	206
geneID25284	287
geneID25285	232
geneID25286	0
geneID25287	0
geneID25288	0
geneID25289	172
geneID25290	64
geneID25291	23
geneID25292	2349
geneID25293	1
geneID25294	206
geneID25295	267
geneID25296	111
geneID25297	83
geneID25298	54
geneID25299	168
geneID25300	515
geneID25301	81
geneID25302	262
geneID25303	0
geneID25304	0
geneID25305	0
geneID25306	206
geneID25307	0
geneID25308	0
geneID25309	0
geneID25310	0
geneID25311	0
geneID25312	0
geneID25313	31
geneID25314	13
geneID25315	64
geneID25316	0
geneID25317	0
geneID25318	64
geneID25319	0
geneID25320	0
geneID25321	109
geneID25322	142
geneID25323	62
geneID25324	0
geneID25325	321
geneID25326	24
geneID25327	139
geneID25328	0
geneID25329	71
geneID25330	37
geneID25331	566
geneID25332	0
geneID25333	0
geneID25334	168
geneID25335	2
geneID25336	0
geneID25337	359
geneID25338	213
geneID25339	35
geneID25340	3
geneID25341	53
geneID25342	0
geneID25343	163
geneID25344	0
geneID25345	0
geneID25346	221
geneID25347	114
geneID25348	195
geneID25349	75
geneID25350	61
geneID25351	122
geneID25352	87
geneID25353	0
geneID25354	65
geneID25355	19
geneID25356	53
geneID25357	519
geneID25358	0
geneID25359	0
geneID25360	0
geneID25361	0
geneID25362	0
geneID25363	0
geneID25364	0
geneID25365	0
geneID25366	0
geneID25367	0
geneID25368	0
geneID25369	0
geneID25370	0
geneID25371	0
geneID25372	0
geneID25373	0
geneID25374	0
geneID25375	0
geneID25376	0
geneID25377	0
geneID25378	0
geneID25379	0
geneID25380	0
geneID25381	0
geneID25382	0
geneID25383	0
geneID25384	0
geneID25385	0
geneID25386	0
geneID25387	3
geneID25388	530
geneID25389	4
geneID25390	0
geneID25391	2
geneID25392	70
geneID25393	0
geneID25394	0
geneID25395	0
geneID25396	712
geneID25397	8
geneID25398	0
geneID25399	146
geneID25400	689
geneID25401	208
geneID25402	203
geneID25403	0
geneID25404	48
geneID25405	95
geneID25406	0
geneID25407	82
geneID25408	3348
geneID25409	19
geneID25410	15
geneID25411	3
geneID25412	299
geneID25413	87
geneID25414	19
geneID25415	0
geneID25416	283
geneID25417	146
geneID25418	4
geneID25419	121
geneID25420	67
geneID25421	0
geneID25422	70
geneID25423	21
geneID25424	0
geneID25425	337
geneID25426	0
geneID25427	876
geneID25428	383
geneID25429	60
geneID25430	162
geneID25431	190
geneID25432	0
geneID25433	34
geneID25434	172
geneID25435	36
geneID25436	0
geneID25437	506
geneID25438	0
geneID25439	151
geneID25440	235
geneID25441	0
geneID25442	13
geneID25443	7
geneID25444	182
geneID25445	104
geneID25446	482
geneID25447	0
geneID25448	1
geneID25449	194
geneID25450	69
geneID25451	0
geneID25452	37
geneID25453	103
geneID25454	5
geneID25455	335
geneID25456	200
geneID25457	0
geneID25458	213
geneID25459	4
geneID25460	76
geneID25461	1
geneID25462	203
geneID25463	0
geneID25464	12
geneID25465	0
geneID25466	0
geneID25467	95
geneID25468	0
geneID25469	5
geneID25470	109
geneID25471	232
geneID25472	564
geneID25473	472
geneID25474	63
geneID25475	0
geneID25476	214
geneID25477	655
geneID25478	1
geneID25479	0
geneID25480	0
geneID25481	26
geneID25482	0
geneID25483	386
geneID25484	19
geneID25485	3
geneID25486	97
geneID25487	81
geneID25488	116
geneID25489	124
geneID25490	100
geneID25491	44
geneID25492	1103
geneID25493	0
geneID25494	75
geneID25495	0
geneID25496	0
geneID25497	0
geneID25498	14
geneID25499	6
geneID25500	0
geneID25501	362
geneID25502	91
geneID25503	154
geneID25504	0
geneID25505	65
geneID25506	0
geneID25507	1
geneID25508	138
geneID25509	7
geneID25510	0
geneID25511	124
geneID25512	5
geneID25513	0
geneID25514	191
geneID25515	17
geneID25516	174
geneID25517	97
geneID25518	85
geneID25519	0
geneID25520	0
geneID25521	288
geneID25522	0
geneID25523	45
geneID25524	738
geneID25525	1
geneID25526	203
geneID25527	254
geneID25528	0
geneID25529	0
geneID25530	341
geneID25531	78
geneID25532	9
geneID25533	0
geneID25534	0
geneID25535	0
geneID25536	0
geneID25537	3
geneID25538	92
geneID25539	24
geneID25540	152
geneID25541	72
geneID25542	22
geneID25543	76
geneID25544	319
geneID25545	7
geneID25546	0
geneID25547	1
geneID25548	256
geneID25549	15
geneID25550	0
geneID25551	88
geneID25552	12
geneID25553	0
geneID25554	14
geneID25555	0
geneID25556	0
geneID25557	218
geneID25558	92
geneID25559	1
geneID25560	0
geneID25561	119
geneID25562	145
geneID25563	111
geneID25564	901
geneID25565	114
geneID25566	0
geneID25567	1910
geneID25568	0
geneID25569	0
geneID25570	0
geneID25571	90
geneID25572	454
geneID25573	501
geneID25574	182
geneID25575	22
geneID25576	29
geneID25577	0
geneID25578	0
geneID25579	249
geneID25580	17
geneID25581	119
geneID25582	3
geneID25583	0
geneID25584	0
geneID25585	0
geneID25586	39
geneID25587	27
geneID25588	2780
geneID25589	58
geneID25590	0
geneID25591	0
geneID25592	0
geneID25593	0
geneID25594	0
geneID25595	0
geneID25596	0
geneID25597	0
geneID25598	3
geneID25599	1
geneID25600	0
geneID25601	146
geneID25602	1
geneID25603	25
geneID25604	65
geneID25605	335
geneID25606	3
geneID25607	565
geneID25608	37
geneID25609	171
geneID25610	78
geneID25611	43
geneID25612	238
geneID25613	38
geneID25614	33
geneID25615	0
geneID25616	131
geneID25617	1562
geneID25618	1
geneID25619	0
geneID25620	127
geneID25621	457
geneID25622	0
geneID25623	244
geneID25624	0
geneID25625	42
geneID25626	61
geneID25627	161
geneID25628	79
geneID25629	69
geneID25630	3
geneID25631	0
geneID25632	88
geneID25633	84
geneID25634	136
geneID25635	149
geneID25636	83
geneID25637	52
geneID25638	11
geneID25639	4
geneID25640	137
geneID25641	173
geneID25642	655
geneID25643	0
geneID25644	210
geneID25645	344
geneID25646	727
geneID25647	294
geneID25648	0
geneID25649	26
geneID25650	0
geneID25651	159
geneID25652	61
geneID25653	0
geneID25654	0
geneID25655	0
geneID25656	0
geneID25657	0
geneID25658	169
geneID25659	121
geneID25660	2212
geneID25661	175
geneID25662	0
geneID25663	69
geneID25664	117
geneID25665	339
geneID25666	28
geneID25667	37
geneID25668	0
geneID25669	16
geneID25670	344
geneID25671	0
geneID25672	196
geneID25673	160
geneID25674	261
geneID25675	163
geneID25676	0
geneID25677	1618
geneID25678	131
geneID25679	689
geneID25680	1
geneID25681	526
geneID25682	242
geneID25683	5
geneID25684	0
geneID25685	87
geneID25686	213
geneID25687	26
geneID25688	850
geneID25689	241
geneID25690	243
geneID25691	0
geneID25692	0
geneID25693	1
geneID25694	0
geneID25695	0
geneID25696	581
geneID25697	0
geneID25698	1
geneID25699	219
geneID25700	32
geneID25701	0
geneID25702	0
geneID25703	0
geneID25704	1
geneID25705	0
geneID25706	0
geneID25707	3
geneID25708	5
geneID25709	0
geneID25710	17
geneID25711	78
geneID25712	144
geneID25713	0
geneID25714	0
geneID25715	188
geneID25716	0
geneID25717	0
geneID25718	7
geneID25719	0
geneID25720	272
geneID25721	668
geneID25722	0
geneID25723	231
geneID25724	92
geneID25725	5
geneID25726	143
geneID25727	0
geneID25728	0
geneID25729	31
geneID25730	115
geneID25731	153
geneID25732	7
geneID25733	0
geneID25734	60
geneID25735	7
geneID25736	0
geneID25737	0
geneID25738	0
geneID25739	2
geneID25740	0
geneID25741	0
geneID25742	0
geneID25743	73
geneID25744	0
geneID25745	0
geneID25746	0
geneID25747	38
geneID25748	157
geneID25749	1
geneID25750	61
geneID25751	121
geneID25752	12
geneID25753	15
geneID25754	44
geneID25755	0
geneID25756	0
geneID25757	590
geneID25758	1
geneID25759	153
geneID25760	94
geneID25761	7
geneID25762	133
geneID25763	0
geneID25764	0
geneID25765	0
geneID25766	0
geneID25767	0
geneID25768	1
geneID25769	21
geneID25770	114
geneID25771	8328
geneID25772	328
geneID25773	93
geneID25774	21
geneID25775	252
geneID25776	0
geneID25777	0
geneID25778	0
geneID25779	0
geneID25780	0
geneID25781	0
geneID25782	148
geneID25783	269
geneID25784	5
geneID25785	0
geneID25786	0
geneID25787	370
geneID25788	284
geneID25789	0
geneID25790	0
geneID25791	26
geneID25792	0
geneID25793	6
geneID25794	78
geneID25795	22
geneID25796	40
geneID25797	25
geneID25798	0
geneID25799	552
geneID25800	1
geneID25801	0
geneID25802	13
geneID25803	285
geneID25804	1
geneID25805	83
geneID25806	2415
geneID25807	0
geneID25808	0
geneID25809	227
geneID25810	279
geneID25811	23
geneID25812	1
geneID25813	352
geneID25814	348
geneID25815	1
geneID25816	0
geneID25817	6
geneID25818	0
geneID25819	51
geneID25820	0
geneID25821	0
geneID25822	219
geneID25823	632
geneID25824	4716
geneID25825	53
geneID25826	0
geneID25827	86
geneID25828	444
geneID25829	0
geneID25830	88
geneID25831	23
geneID25832	32
geneID25833	77
geneID25834	36
geneID25835	84
geneID25836	61
geneID25837	59
geneID25838	586
geneID25839	192
geneID25840	77
geneID25841	62
geneID25842	73
geneID25843	0
geneID25844	25
geneID25845	113
geneID25846	83
geneID25847	0
geneID25848	53
geneID25849	0
geneID25850	0
geneID25851	371
geneID25852	0
geneID25853	0
geneID25854	93
geneID25855	474
geneID25856	0
geneID25857	5
geneID25858	324
geneID25859	0
geneID25860	520
geneID25861	174
geneID25862	176
geneID25863	0
geneID25864	0
geneID25865	0
geneID25866	250
geneID25867	0
geneID25868	787
geneID25869	1
geneID25870	693
geneID25871	900
geneID25872	88
geneID25873	191
geneID25874	992
geneID25875	579
geneID25876	0
geneID25877	4
geneID25878	162
geneID25879	0
geneID25880	775
geneID25881	161
geneID25882	407
geneID25883	217
geneID25884	0
geneID25885	1
geneID25886	88
geneID25887	3
geneID25888	3
geneID25889	6
geneID25890	21
geneID25891	634
geneID25892	256
geneID25893	0
geneID25894	0
geneID25895	0
geneID25896	16
geneID25897	12
geneID25898	172
geneID25899	318
geneID25900	0
geneID25901	111
geneID25902	0
geneID25903	0
geneID25904	193
geneID25905	528
geneID25906	373
geneID25907	293
geneID25908	43
geneID25909	10
geneID25910	0
geneID25911	23
geneID25912	280
geneID25913	2
geneID25914	234
geneID25915	121
geneID25916	102
geneID25917	73
geneID25918	39
geneID25919	2
geneID25920	790
geneID25921	295
geneID25922	5
geneID25923	0
geneID25924	104
geneID25925	291
geneID25926	98
geneID25927	359
geneID25928	162
geneID25929	0
geneID25930	82
geneID25931	0
geneID25932	0
geneID25933	0
geneID25934	0
geneID25935	26
geneID25936	358
geneID25937	47
geneID25938	85
geneID25939	231
geneID25940	0
geneID25941	0
geneID25942	60
geneID25943	0
geneID25944	0
geneID25945	0
geneID25946	0
geneID25947	18
geneID25948	391
geneID25949	554
geneID25950	122
geneID25951	293
geneID25952	0
geneID25953	49
geneID25954	10
geneID25955	0
geneID25956	157
geneID25957	282
geneID25958	924
geneID25959	52
geneID25960	1115
geneID25961	143
geneID25962	2
geneID25963	0
geneID25964	0
geneID25965	0
geneID25966	0
geneID25967	111
geneID25968	42
geneID25969	0
geneID25970	634
geneID25971	79
geneID25972	192
geneID25973	76
geneID25974	80
geneID25975	220
geneID25976	54
geneID25977	176
geneID25978	1
geneID25979	83
geneID25980	138
geneID25981	6
geneID25982	304
geneID25983	158
geneID25984	78
geneID25985	62
geneID25986	191
geneID25987	230
geneID25988	1
geneID25989	39
geneID25990	3
geneID25991	0
geneID25992	0
geneID25993	94
geneID25994	217
geneID25995	391
geneID25996	0
geneID25997	0
geneID25998	4
geneID25999	0
geneID26000	0
geneID26001	0
geneID26002	0
geneID26003	66
geneID26004	0
geneID26005	0
geneID26006	48
geneID26007	0
geneID26008	73
geneID26009	0
geneID26010	0
geneID26011	22
geneID26012	441
geneID26013	1
geneID26014	57
geneID26015	375
geneID26016	6
geneID26017	50
geneID26018	0
geneID26019	3
geneID26020	157
geneID26021	136
geneID26022	153
geneID26023	32
geneID26024	3
geneID26025	108
geneID26026	0
geneID26027	138
geneID26028	48
geneID26029	1841
geneID26030	832
geneID26031	0
geneID26032	4
geneID26033	3895
geneID26034	2
geneID26035	86
geneID26036	374
geneID26037	147
geneID26038	158
geneID26039	0
geneID26040	82
geneID26041	72
geneID26042	0
geneID26043	0
geneID26044	18
geneID26045	0
geneID26046	47
geneID26047	469
geneID26048	304
geneID26049	0
geneID26050	14
geneID26051	5
geneID26052	265
geneID26053	230
geneID26054	46
geneID26055	0
geneID26056	40
geneID26057	324
geneID26058	458
geneID26059	1
geneID26060	9
geneID26061	45
geneID26062	18
geneID26063	72
geneID26064	3
geneID26065	180
geneID26066	509
geneID26067	558
geneID26068	84
geneID26069	75
geneID26070	36
geneID26071	43
geneID26072	26
geneID26073	6
geneID26074	8
geneID26075	116
geneID26076	213
geneID26077	544
geneID26078	84
geneID26079	331
geneID26080	33
geneID26081	90
geneID26082	145
geneID26083	190
geneID26084	608
geneID26085	0
geneID26086	0
geneID26087	1
geneID26088	89
geneID26089	0
geneID26090	48
geneID26091	48
geneID26092	152
geneID26093	0
geneID26094	114
geneID26095	193
geneID26096	2026
geneID26097	134
geneID26098	0
geneID26099	5
geneID26100	265
geneID26101	15
geneID26102	136
geneID26103	19
geneID26104	148
geneID26105	154
geneID26106	0
geneID26107	101
geneID26108	0
geneID26109	0
geneID26110	142
geneID26111	0
geneID26112	198
geneID26113	13
geneID26114	300
geneID26115	2
geneID26116	417
geneID26117	0
geneID26118	0
geneID26119	0
geneID26120	0
geneID26121	0
geneID26122	0
geneID26123	0
geneID26124	234
geneID26125	45
geneID26126	6
geneID26127	31
geneID26128	258
geneID26129	240
geneID26130	131
geneID26131	0
geneID26132	0
geneID26133	8
geneID26134	0
geneID26135	0
geneID26136	231
geneID26137	405
geneID26138	3
geneID26139	9
geneID26140	1
geneID26141	65
geneID26142	196
geneID26143	0
geneID26144	0
geneID26145	25
geneID26146	0
geneID26147	0
geneID26148	1
geneID26149	0
geneID26150	50
geneID26151	41
geneID26152	30
geneID26153	590
geneID26154	0
geneID26155	116
geneID26156	1
geneID26157	33
geneID26158	2
geneID26159	199
geneID26160	91
geneID26161	1113
geneID26162	15
geneID26163	9
geneID26164	157
geneID26165	47
geneID26166	22
geneID26167	2
geneID26168	655
geneID26169	184
geneID26170	74
geneID26171	224
geneID26172	85
geneID26173	1
geneID26174	840
geneID26175	25
geneID26176	88
geneID26177	124
geneID26178	0
geneID26179	206
geneID26180	146
geneID26181	282
geneID26182	0
geneID26183	105
geneID26184	351
geneID26185	0
geneID26186	240
geneID26187	274
geneID26188	570
geneID26189	46
geneID26190	220
geneID26191	792
geneID26192	0
geneID26193	40
geneID26194	1
geneID26195	0
geneID26196	114
geneID26197	265
geneID26198	144
geneID26199	128
geneID26200	351
geneID26201	194
geneID26202	1718
geneID26203	148
geneID26204	203
geneID26205	23
geneID26206	823
geneID26207	134
geneID26208	1
geneID26209	3
geneID26210	1226
geneID26211	43
geneID26212	62
geneID26213	0
geneID26214	232
geneID26215	65
geneID26216	97
geneID26217	0
geneID26218	0
geneID26219	302
geneID26220	0
geneID26221	2759
geneID26222	235
geneID26223	191
geneID26224	371
geneID26225	0
geneID26226	277
geneID26227	155
geneID26228	186
geneID26229	1
geneID26230	71
geneID26231	51
geneID26232	76
geneID26233	68
geneID26234	67
geneID26235	256
geneID26236	7
geneID26237	38
geneID26238	8
geneID26239	451
geneID26240	96
geneID26241	43
geneID26242	105
geneID26243	16
geneID26244	169
geneID26245	8
geneID26246	0
geneID26247	5
geneID26248	18
geneID26249	17
geneID26250	34
geneID26251	435
geneID26252	273
geneID26253	34
geneID26254	155
geneID26255	0
geneID26256	135
geneID26257	0
geneID26258	0
geneID26259	0
geneID26260	0
geneID26261	47
geneID26262	51
geneID26263	86
geneID26264	0
geneID26265	0
geneID26266	1
geneID26267	0
geneID26268	0
geneID26269	341
geneID26270	0
geneID26271	0
geneID26272	104
