genes	counts
geneID21471	0
geneID21472	56
geneID21473	0
geneID21474	549
geneID21475	66
geneID21476	462
geneID21477	282
geneID21478	5
geneID21479	340
geneID21480	200
geneID21481	914
geneID21482	27
geneID21483	68
geneID21484	0
geneID21485	0
geneID21486	9
geneID21487	798
geneID21488	200
geneID21489	358
geneID21490	181
geneID21491	455
geneID21492	118
geneID21493	1
geneID21494	0
geneID21495	0
geneID21496	91
geneID21497	0
geneID21498	1
geneID21499	284
geneID21500	345
geneID21501	65
geneID21502	0
geneID21503	250
geneID21504	3
geneID21505	295
geneID21506	0
geneID21507	10
geneID21508	33
geneID21509	383
geneID21510	0
geneID21511	0
geneID21512	0
geneID21513	425
geneID21514	0
geneID21515	17
geneID21516	145
geneID21517	218
geneID21518	91
geneID21519	553
geneID21520	414
geneID21521	2
geneID21522	30
geneID21523	1
geneID21524	1175
geneID21525	748
geneID21526	0
geneID21527	0
geneID21528	1
geneID21529	44
geneID21530	5
geneID21531	11353
geneID21532	0
geneID21533	16
geneID21534	261
geneID21535	57
geneID21536	120
geneID21537	125
geneID21538	0
geneID21539	0
geneID21540	562
geneID21541	1
geneID21542	0
geneID21543	0
geneID21544	90
geneID21545	0
geneID21546	0
geneID21547	482
geneID21548	25
geneID21549	0
geneID21550	306
geneID21551	236
geneID21552	306
geneID21553	698
geneID21554	0
geneID21555	310
geneID21556	0
geneID21557	966
geneID21558	1045
geneID21559	161
geneID21560	423
geneID21561	9
geneID21562	0
geneID21563	98
geneID21564	0
geneID21565	0
geneID21566	0
geneID21567	142
geneID21568	1
geneID21569	130
geneID21570	382
geneID21571	0
geneID21572	0
geneID21573	0
geneID21574	1
geneID21575	0
geneID21576	0
geneID21577	0
geneID21578	0
geneID21579	0
geneID21580	0
geneID21581	0
geneID21582	0
geneID21583	0
geneID21584	449
geneID21585	290
geneID21586	0
geneID21587	49
geneID21588	26
geneID21589	453
geneID21590	27
geneID21591	3
geneID21592	213
geneID21593	260
geneID21594	0
geneID21595	27
geneID21596	1
geneID21597	103
geneID21598	56
geneID21599	74
geneID21600	228
geneID21601	15
geneID21602	29
geneID21603	1
geneID21604	96
geneID21605	39
geneID21606	261
geneID21607	28
geneID21608	149
geneID21609	0
geneID21610	4
geneID21611	0
geneID21612	210
geneID21613	143
geneID21614	1
geneID21615	316
geneID21616	567
geneID21617	96
geneID21618	172
geneID21619	1
geneID21620	315
geneID21621	195
geneID21622	582
geneID21623	424
geneID21624	228
geneID21625	136
geneID21626	762
geneID21627	275
geneID21628	591
geneID21629	47
geneID21630	1176
geneID21631	1729
geneID21632	0
geneID21633	1526
geneID21634	75
geneID21635	500
geneID21636	0
geneID21637	357
geneID21638	90
geneID21639	550
geneID21640	535
geneID21641	90
geneID21642	0
geneID21643	12
geneID21644	476
geneID21645	171
geneID21646	3088
geneID21647	49
geneID21648	465
geneID21649	152
geneID21650	0
geneID21651	169
geneID21652	11
geneID21653	0
geneID21654	404
geneID21655	143
geneID21656	5233
geneID21657	1439
geneID21658	1104
geneID21659	32
geneID21660	57
geneID21661	0
geneID21662	225
geneID21663	548
geneID21664	113
geneID21665	183
geneID21666	77
geneID21667	17
geneID21668	85
geneID21669	307
geneID21670	296
geneID21671	7
geneID21672	561
geneID21673	791
geneID21674	604
geneID21675	1534
geneID21676	364
geneID21677	290
geneID21678	645
geneID21679	3
geneID21680	360
geneID21681	21
geneID21682	33
geneID21683	287
geneID21684	0
geneID21685	170
geneID21686	305
geneID21687	2952
geneID21688	125
geneID21689	1821
geneID21690	336
geneID21691	482
geneID21692	53
geneID21693	810
geneID21694	411
geneID21695	919
geneID21696	3
geneID21697	2288
geneID21698	911
geneID21699	233
geneID21700	796
geneID21701	1367
geneID21702	170
geneID21703	3155
geneID21704	957
geneID21705	3591
geneID21706	0
geneID21707	101
geneID21708	549
geneID21709	0
geneID21710	578
geneID21711	140
geneID21712	2
geneID21713	48
geneID21714	215
geneID21715	175
geneID21716	1
geneID21717	5
geneID21718	316
geneID21719	158
geneID21720	215
geneID21721	366
geneID21722	143
geneID21723	238
geneID21724	0
geneID21725	0
geneID21726	382
geneID21727	206
geneID21728	90
geneID21729	597
geneID21730	0
geneID21731	123
geneID21732	2
geneID21733	0
geneID21734	113
geneID21735	523
geneID21736	233
geneID21737	486
geneID21738	118
geneID21739	1
geneID21740	34
geneID21741	128
geneID21742	285
geneID21743	0
geneID21744	0
geneID21745	0
geneID21746	0
geneID21747	0
geneID21748	0
geneID21749	0
geneID21750	0
geneID21751	4110
geneID21752	2
geneID21753	14
geneID21754	28
geneID21755	0
geneID21756	0
geneID21757	1
geneID21758	53
geneID21759	924
geneID21760	4
geneID21761	0
geneID21762	577
geneID21763	39
geneID21764	0
geneID21765	4509
geneID21766	3344
geneID21767	0
geneID21768	1
geneID21769	209
geneID21770	36
geneID21771	3
geneID21772	2
geneID21773	0
geneID21774	0
geneID21775	7
geneID21776	205
geneID21777	0
geneID21778	107
geneID21779	649
geneID21780	1
geneID21781	176
geneID21782	5
geneID21783	0
geneID21784	7727
geneID21785	276
geneID21786	306
geneID21787	121
geneID21788	472
geneID21789	577
geneID21790	1059
geneID21791	0
geneID21792	1233
geneID21793	316
geneID21794	2201
geneID21795	7
geneID21796	687
geneID21797	0
geneID21798	0
geneID21799	52
geneID21800	231
geneID21801	11
geneID21802	0
geneID21803	0
geneID21804	27
geneID21805	9
geneID21806	489
geneID21807	0
geneID21808	1148
geneID21809	473
geneID21810	90
geneID21811	2
geneID21812	209
geneID21813	619
geneID21814	419
geneID21815	248
geneID21816	0
geneID21817	20
geneID21818	306
geneID21819	0
geneID21820	0
geneID21821	60
geneID21822	126
geneID21823	1519
geneID21824	4
geneID21825	270
geneID21826	142
geneID21827	322
geneID21828	0
geneID21829	0
geneID21830	0
geneID21831	716
geneID21832	5
geneID21833	25
geneID21834	113
geneID21835	9
geneID21836	383
geneID21837	19
geneID21838	71
geneID21839	122
geneID21840	29
geneID21841	0
geneID21842	0
geneID21843	814
geneID21844	8231
geneID21845	37
geneID21846	8
geneID21847	3402
geneID21848	465
geneID21849	55
geneID21850	5
geneID21851	75
geneID21852	51
geneID21853	3810
geneID21854	297
geneID21855	657
geneID21856	1273
geneID21857	533
geneID21858	1
geneID21859	0
geneID21860	182
geneID21861	180
geneID21862	92
geneID21863	1421
geneID21864	784
geneID21865	708
geneID21866	21
geneID21867	0
geneID21868	0
geneID21869	44
geneID21870	0
geneID21871	83
geneID21872	61
geneID21873	0
geneID21874	382
geneID21875	42
geneID21876	3
geneID21877	12
geneID21878	913
geneID21879	32
geneID21880	99
geneID21881	197
geneID21882	3
geneID21883	260
geneID21884	48
geneID21885	335
geneID21886	103
geneID21887	0
geneID21888	33
geneID21889	757
geneID21890	223
geneID21891	137
geneID21892	440
geneID21893	101
geneID21894	46
geneID21895	1346
geneID21896	1959
geneID21897	132
geneID21898	21
geneID21899	105
geneID21900	186
geneID21901	758
geneID21902	1544
geneID21903	184
geneID21904	466
geneID21905	45
geneID21906	541
geneID21907	1923
geneID21908	40
geneID21909	3320
geneID21910	7
geneID21911	220
geneID21912	305
geneID21913	205
geneID21914	0
geneID21915	210
geneID21916	329
geneID21917	0
geneID21918	566
geneID21919	200
geneID21920	0
geneID21921	239
geneID21922	10
geneID21923	76
geneID21924	0
geneID21925	0
geneID21926	251
geneID21927	556
geneID21928	20
geneID21929	0
geneID21930	33
geneID21931	3748
geneID21932	0
geneID21933	0
geneID21934	70
geneID21935	641
geneID21936	78
geneID21937	215
geneID21938	911
geneID21939	429
geneID21940	1
geneID21941	81
geneID21942	102
geneID21943	113
geneID21944	430
geneID21945	716
geneID21946	188
geneID21947	2
geneID21948	0
geneID21949	300
geneID21950	213
geneID21951	1
geneID21952	10
geneID21953	7
geneID21954	0
geneID21955	484
geneID21956	0
geneID21957	246
geneID21958	0
geneID21959	2604
geneID21960	93
geneID21961	84
geneID21962	2267
geneID21963	423
geneID21964	1671
geneID21965	467
geneID21966	599
geneID21967	253
geneID21968	14
geneID21969	476
geneID21970	1416
geneID21971	0
geneID21972	1154
geneID21973	11
geneID21974	31
geneID21975	1
geneID21976	1
geneID21977	284
geneID21978	318
geneID21979	150
geneID21980	0
geneID21981	404
geneID21982	205
geneID21983	320
geneID21984	570
geneID21985	1193
geneID21986	359
geneID21987	182
geneID21988	4886
geneID21989	463
geneID21990	572
geneID21991	1141
geneID21992	108
geneID21993	327
geneID21994	196
geneID21995	271
geneID21996	0
geneID21997	0
geneID21998	130
geneID21999	153
geneID22000	449
geneID22001	25
geneID22002	1387
geneID22003	193
geneID22004	598
geneID22005	149
geneID22006	0
geneID22007	13
geneID22008	1
geneID22009	895
geneID22010	326
geneID22011	71
geneID22012	417
geneID22013	3
geneID22014	0
geneID22015	214
geneID22016	10
geneID22017	22
geneID22018	379
geneID22019	0
geneID22020	193
geneID22021	0
geneID22022	0
geneID22023	644
geneID22024	0
geneID22025	134
geneID22026	336
geneID22027	531
geneID22028	627
geneID22029	706
geneID22030	1166
geneID22031	37
geneID22032	4
geneID22033	549
geneID22034	152
geneID22035	395
geneID22036	389
geneID22037	404
geneID22038	1
geneID22039	0
geneID22040	393
geneID22041	1690
geneID22042	143
geneID22043	3
geneID22044	2
geneID22045	325
geneID22046	22
geneID22047	319
geneID22048	458
geneID22049	0
geneID22050	56
geneID22051	0
geneID22052	257
geneID22053	127
geneID22054	617
geneID22055	3
geneID22056	95
geneID22057	516
geneID22058	780
geneID22059	153
geneID22060	315
geneID22061	676
geneID22062	0
geneID22063	0
geneID22064	1121
geneID22065	794
geneID22066	337
geneID22067	614
geneID22068	2000
geneID22069	3
geneID22070	2
geneID22071	61
geneID22072	226
geneID22073	0
geneID22074	124
geneID22075	194
geneID22076	21
geneID22077	333
geneID22078	8
geneID22079	84
geneID22080	165
geneID22081	3
geneID22082	2159
geneID22083	636
geneID22084	869
geneID22085	943
geneID22086	181
geneID22087	288
geneID22088	443
geneID22089	1
geneID22090	325
geneID22091	1512
geneID22092	374
geneID22093	2528
geneID22094	0
geneID22095	1107
geneID22096	0
geneID22097	193
geneID22098	0
geneID22099	497
geneID22100	0
geneID22101	223
geneID22102	14
geneID22103	1
geneID22104	109
geneID22105	43
geneID22106	269
geneID22107	7
geneID22108	470
geneID22109	106
geneID22110	713
geneID22111	368
geneID22112	726
geneID22113	195
geneID22114	10
geneID22115	43
geneID22116	90
geneID22117	0
geneID22118	257
geneID22119	4
geneID22120	0
geneID22121	453
geneID22122	431
geneID22123	183
geneID22124	1129
geneID22125	672
geneID22126	753
geneID22127	3299
geneID22128	199
geneID22129	202
geneID22130	282
geneID22131	523
geneID22132	155
geneID22133	3911
geneID22134	702
geneID22135	191
geneID22136	196
geneID22137	772
geneID22138	311
geneID22139	0
geneID22140	392
geneID22141	3
geneID22142	235
geneID22143	0
geneID22144	8082
geneID22145	323
geneID22146	3118
geneID22147	143
geneID22148	1
geneID22149	608
geneID22150	413
geneID22151	35
geneID22152	941
geneID22153	171
geneID22154	257
geneID22155	656
geneID22156	110
geneID22157	132
geneID22158	502
geneID22159	1453
geneID22160	49
geneID22161	334
geneID22162	216
geneID22163	21
geneID22164	0
geneID22165	57
geneID22166	1957
geneID22167	2830
geneID22168	24
geneID22169	94
geneID22170	15
geneID22171	108
geneID22172	0
geneID22173	0
geneID22174	0
geneID22175	68
geneID22176	2059
geneID22177	1
geneID22178	566
geneID22179	364
geneID22180	314
geneID22181	1037
geneID22182	2
geneID22183	7
geneID22184	0
geneID22185	0
geneID22186	0
geneID22187	1897
geneID22188	3935
geneID22189	1323
geneID22190	944
geneID22191	12
geneID22192	205
geneID22193	24
geneID22194	278
geneID22195	261
geneID22196	1
geneID22197	260
geneID22198	0
geneID22199	201
geneID22200	4
geneID22201	0
geneID22202	757
geneID22203	1
geneID22204	253
geneID22205	529
geneID22206	488
geneID22207	133
geneID22208	529
geneID22209	664
geneID22210	1522
geneID22211	415
geneID22212	173
geneID22213	0
geneID22214	0
geneID22215	163
geneID22216	6364
geneID22217	97
geneID22218	0
geneID22219	0
geneID22220	26
geneID22221	1
geneID22222	375
geneID22223	1
geneID22224	170
geneID22225	2
geneID22226	184
geneID22227	353
geneID22228	576
geneID22229	764
geneID22230	274
geneID22231	894
geneID22232	4
geneID22233	127
geneID22234	1
geneID22235	145
geneID22236	13
geneID22237	1957
geneID22238	168
geneID22239	271
geneID22240	66
geneID22241	0
geneID22242	45
geneID22243	326
geneID22244	507
geneID22245	280
geneID22246	0
geneID22247	537
geneID22248	239
geneID22249	1742
geneID22250	5
geneID22251	1409
geneID22252	3
geneID22253	316
geneID22254	2
geneID22255	98
geneID22256	197
geneID22257	607
geneID22258	0
geneID22259	2276
geneID22260	22
geneID22261	43
geneID22262	136
geneID22263	112
geneID22264	272
geneID22265	2099
geneID22266	1
geneID22267	332
geneID22268	0
geneID22269	35
geneID22270	142
geneID22271	18
geneID22272	0
geneID22273	3891
geneID22274	112
geneID22275	172
geneID22276	0
geneID22277	313
geneID22278	121
geneID22279	404
geneID22280	0
geneID22281	0
geneID22282	0
geneID22283	0
geneID22284	0
geneID22285	137
geneID22286	508
geneID22287	124
geneID22288	0
geneID22289	296
geneID22290	0
geneID22291	99
geneID22292	315
geneID22293	3373
geneID22294	3
geneID22295	0
geneID22296	75
geneID22297	0
geneID22298	0
geneID22299	10
geneID22300	67
geneID22301	214
geneID22302	0
geneID22303	48
geneID22304	15704
geneID22305	772
geneID22306	360
geneID22307	2583
geneID22308	47
geneID22309	0
geneID22310	0
geneID22311	96
geneID22312	0
geneID22313	572
geneID22314	274
geneID22315	0
geneID22316	36
geneID22317	463
geneID22318	1291
geneID22319	149
geneID22320	19
geneID22321	1404
geneID22322	34
geneID22323	0
geneID22324	645
geneID22325	574
geneID22326	145
geneID22327	0
geneID22328	3
geneID22329	276
geneID22330	775
geneID22331	208
geneID22332	308
geneID22333	0
geneID22334	498
geneID22335	0
geneID22336	595
geneID22337	528
geneID22338	978
geneID22339	345
geneID22340	737
geneID22341	0
geneID22342	432
geneID22343	283
geneID22344	2
geneID22345	69
geneID22346	1285
geneID22347	0
geneID22348	13
geneID22349	369
geneID22350	2349
geneID22351	0
geneID22352	0
geneID22353	512
geneID22354	0
geneID22355	203
geneID22356	94
geneID22357	0
geneID22358	0
geneID22359	148
geneID22360	411
geneID22361	675
geneID22362	226
geneID22363	71
geneID22364	304
geneID22365	162
geneID22366	1
geneID22367	314
geneID22368	733
geneID22369	76
geneID22370	1
geneID22371	7
geneID22372	282
geneID22373	0
geneID22374	165
geneID22375	91
geneID22376	272
geneID22377	3
geneID22378	2
geneID22379	425
geneID22380	283
geneID22381	176
geneID22382	11
geneID22383	9
geneID22384	0
geneID22385	5
geneID22386	184
geneID22387	669
geneID22388	751
geneID22389	577
geneID22390	0
geneID22391	0
geneID22392	2314
geneID22393	456
geneID22394	2309
geneID22395	386
geneID22396	1293
geneID22397	2
geneID22398	0
geneID22399	0
geneID22400	491
geneID22401	440
geneID22402	8537
geneID22403	337
geneID22404	1588
geneID22405	24
geneID22406	0
geneID22407	482
geneID22408	43
geneID22409	51
geneID22410	394
geneID22411	107
geneID22412	24
geneID22413	84
geneID22414	3088
geneID22415	577
geneID22416	840
geneID22417	436
geneID22418	0
geneID22419	0
geneID22420	664
geneID22421	476
geneID22422	332
geneID22423	60
geneID22424	0
geneID22425	10
geneID22426	35
geneID22427	6
geneID22428	82
geneID22429	55
geneID22430	1174
geneID22431	841
geneID22432	7
geneID22433	40
geneID22434	0
geneID22435	766
geneID22436	28
geneID22437	1
geneID22438	0
geneID22439	1585
geneID22440	218
geneID22441	0
geneID22442	3
geneID22443	0
geneID22444	458
geneID22445	249
geneID22446	0
geneID22447	515
geneID22448	204
geneID22449	130
geneID22450	0
geneID22451	3
geneID22452	1
geneID22453	380
geneID22454	52
geneID22455	220
geneID22456	2023
geneID22457	241
geneID22458	37
geneID22459	393
geneID22460	803
geneID22461	289
geneID22462	173
geneID22463	0
geneID22464	1881
geneID22465	900
geneID22466	129
geneID22467	446
geneID22468	0
geneID22469	684
geneID22470	817
geneID22471	3
geneID22472	679
geneID22473	118
geneID22474	188
geneID22475	156
geneID22476	119
geneID22477	241
geneID22478	781
geneID22479	41
geneID22480	65
geneID22481	217
geneID22482	760
geneID22483	132
geneID22484	0
geneID22485	263
geneID22486	0
geneID22487	298
geneID22488	62
geneID22489	159
geneID22490	0
geneID22491	9
geneID22492	4
geneID22493	233
geneID22494	60
geneID22495	326
geneID22496	1513
geneID22497	1
geneID22498	19
geneID22499	448
geneID22500	128
geneID22501	529
geneID22502	0
geneID22503	0
geneID22504	16
geneID22505	7
geneID22506	3
geneID22507	0
geneID22508	0
geneID22509	0
geneID22510	6
geneID22511	2144
geneID22512	105
geneID22513	1181
geneID22514	0
geneID22515	604
geneID22516	0
geneID22517	154
geneID22518	458
geneID22519	2716
geneID22520	0
geneID22521	138
geneID22522	160
geneID22523	2
geneID22524	0
geneID22525	374
geneID22526	174
geneID22527	116
geneID22528	113
geneID22529	296
geneID22530	0
geneID22531	0
geneID22532	0
geneID22533	23
geneID22534	59
geneID22535	174
geneID22536	249
geneID22537	0
geneID22538	231
geneID22539	340
geneID22540	19
geneID22541	0
geneID22542	319
geneID22543	0
geneID22544	59
geneID22545	0
geneID22546	0
geneID22547	19
geneID22548	1
geneID22549	485
geneID22550	132
geneID22551	0
geneID22552	365
geneID22553	8
geneID22554	377
geneID22555	1284
geneID22556	71
geneID22557	154
geneID22558	0
geneID22559	57
geneID22560	226
geneID22561	389
geneID22562	987
geneID22563	126
geneID22564	2
geneID22565	333
geneID22566	792
geneID22567	21
geneID22568	367
geneID22569	546
geneID22570	2787
geneID22571	0
geneID22572	0
geneID22573	0
geneID22574	0
geneID22575	91
geneID22576	1989
geneID22577	97
geneID22578	290
geneID22579	0
geneID22580	29
geneID22581	0
geneID22582	1
geneID22583	7
geneID22584	686
geneID22585	0
geneID22586	21
geneID22587	0
geneID22588	3142
geneID22589	0
geneID22590	0
geneID22591	82
geneID22592	214
geneID22593	13764
geneID22594	681
geneID22595	0
geneID22596	0
geneID22597	0
geneID22598	55
geneID22599	910
geneID22600	0
geneID22601	0
geneID22602	7
geneID22603	13
geneID22604	0
geneID22605	127
geneID22606	3
geneID22607	0
geneID22608	65
geneID22609	152
geneID22610	0
geneID22611	1
geneID22612	269
geneID22613	753
geneID22614	190
geneID22615	11
geneID22616	346
geneID22617	34
geneID22618	0
geneID22619	239
geneID22620	14
geneID22621	445
geneID22622	143
geneID22623	35
geneID22624	2
geneID22625	1026
geneID22626	79
geneID22627	122
geneID22628	266
geneID22629	4
geneID22630	382
geneID22631	101
geneID22632	8
geneID22633	151
geneID22634	0
geneID22635	0
geneID22636	0
geneID22637	0
geneID22638	28
geneID22639	9
geneID22640	47
geneID22641	6022
geneID22642	144
geneID22643	561
geneID22644	0
geneID22645	2
geneID22646	0
geneID22647	598
geneID22648	514
geneID22649	67
geneID22650	284
geneID22651	0
geneID22652	558
geneID22653	33
geneID22654	53
geneID22655	372
geneID22656	14
geneID22657	862
geneID22658	0
geneID22659	612
geneID22660	133
geneID22661	131
geneID22662	137
geneID22663	0
geneID22664	1353
geneID22665	965
geneID22666	579
geneID22667	5
geneID22668	244
geneID22669	1013
geneID22670	234
geneID22671	0
geneID22672	256
geneID22673	411
geneID22674	2462
geneID22675	0
geneID22676	448
geneID22677	279
geneID22678	47
geneID22679	745
geneID22680	27
geneID22681	16
geneID22682	46
geneID22683	31
geneID22684	0
geneID22685	245
geneID22686	176
geneID22687	353
geneID22688	6
geneID22689	414
geneID22690	896
geneID22691	53
geneID22692	483
geneID22693	301
geneID22694	90
geneID22695	21
geneID22696	59
geneID22697	0
geneID22698	0
geneID22699	0
geneID22700	188
geneID22701	0
geneID22702	76
geneID22703	56
geneID22704	466
geneID22705	120
geneID22706	390
geneID22707	115
geneID22708	162
geneID22709	0
geneID22710	350
geneID22711	643
geneID22712	119
geneID22713	16
geneID22714	227
geneID22715	0
geneID22716	152
geneID22717	53
geneID22718	137
geneID22719	88
geneID22720	977
geneID22721	146
geneID22722	25
geneID22723	357
geneID22724	245
geneID22725	818
geneID22726	254
geneID22727	57
geneID22728	45
geneID22729	128
geneID22730	0
geneID22731	0
geneID22732	615
geneID22733	177
geneID22734	58
geneID22735	451
geneID22736	2050
geneID22737	49
geneID22738	170
geneID22739	716
geneID22740	0
geneID22741	280
geneID22742	0
geneID22743	196
geneID22744	2122
geneID22745	320
geneID22746	410
geneID22747	0
geneID22748	468
geneID22749	790
geneID22750	172
geneID22751	710
geneID22752	0
geneID22753	1123
geneID22754	154
geneID22755	795
geneID22756	1060
geneID22757	0
geneID22758	185
geneID22759	306
geneID22760	773
geneID22761	614
geneID22762	176
geneID22763	0
geneID22764	0
geneID22765	243
geneID22766	459
geneID22767	22
geneID22768	221
geneID22769	6620
geneID22770	31
geneID22771	598
geneID22772	875
geneID22773	261
geneID22774	1
geneID22775	193
geneID22776	3
geneID22777	186
geneID22778	63
geneID22779	0
geneID22780	679
geneID22781	169
geneID22782	0
geneID22783	23
geneID22784	188
geneID22785	155
geneID22786	456
geneID22787	1439
geneID22788	0
geneID22789	0
geneID22790	0
geneID22791	0
geneID22792	288
geneID22793	268
geneID22794	1782
geneID22795	3242
geneID22796	1487
geneID22797	1616
geneID22798	0
geneID22799	0
geneID22800	0
geneID22801	1517
geneID22802	84
geneID22803	66
geneID22804	126
geneID22805	544
geneID22806	212
geneID22807	0
geneID22808	25
geneID22809	0
geneID22810	0
geneID22811	390
geneID22812	180
geneID22813	264
geneID22814	118
geneID22815	3205
geneID22816	101
geneID22817	183
geneID22818	2
geneID22819	216
geneID22820	1008
geneID22821	379
geneID22822	2237
geneID22823	2090
geneID22824	32
geneID22825	655
geneID22826	0
geneID22827	132
geneID22828	1324
geneID22829	964
geneID22830	662
geneID22831	950
geneID22832	0
geneID22833	11
geneID22834	164
geneID22835	1303
geneID22836	544
geneID22837	222
geneID22838	2778
geneID22839	320
geneID22840	307
geneID22841	498
geneID22842	0
geneID22843	972
geneID22844	433
geneID22845	193
geneID22846	40
geneID22847	1
geneID22848	650
geneID22849	1
geneID22850	441
geneID22851	450
geneID22852	17143
geneID22853	391
geneID22854	0
geneID22855	201
geneID22856	0
geneID22857	0
geneID22858	429
geneID22859	170
geneID22860	0
geneID22861	221
geneID22862	0
geneID22863	5
geneID22864	42
geneID22865	14
geneID22866	0
geneID22867	0
geneID22868	0
geneID22869	81
geneID22870	0
geneID22871	0
geneID22872	64
geneID22873	480
geneID22874	1211
geneID22875	251
geneID22876	542
geneID22877	267
geneID22878	1
geneID22879	0
geneID22880	1003
geneID22881	73
geneID22882	307
geneID22883	742
geneID22884	384
geneID22885	1053
geneID22886	3502
geneID22887	284
geneID22888	0
geneID22889	608
geneID22890	534
geneID22891	16
geneID22892	151
geneID22893	0
geneID22894	833
geneID22895	0
geneID22896	12667
geneID22897	298
geneID22898	0
geneID22899	332
geneID22900	2
geneID22901	13
geneID22902	2
geneID22903	16
geneID22904	473
geneID22905	158
geneID22906	0
geneID22907	1
geneID22908	164
geneID22909	3990
geneID22910	523
geneID22911	125
geneID22912	2638
geneID22913	242
geneID22914	114
geneID22915	11
geneID22916	1832
geneID22917	60
geneID22918	37
geneID22919	179
geneID22920	440
geneID22921	0
geneID22922	218
geneID22923	858
geneID22924	0
geneID22925	324
geneID22926	9
geneID22927	483
geneID22928	261
geneID22929	0
geneID22930	1546
geneID22931	354
geneID22932	255
geneID22933	0
geneID22934	1
geneID22935	0
geneID22936	0
geneID22937	87
geneID22938	8
geneID22939	520
geneID22940	239
geneID22941	740
geneID22942	1698
geneID22943	23
geneID22944	600
geneID22945	424
geneID22946	273
geneID22947	39
geneID22948	108
geneID22949	925
geneID22950	418
geneID22951	1011
geneID22952	32
geneID22953	11
geneID22954	187
geneID22955	436
geneID22956	456
geneID22957	369
geneID22958	418
geneID22959	315
geneID22960	256
geneID22961	444
geneID22962	1159
geneID22963	537
geneID22964	525
geneID22965	113
geneID22966	500
geneID22967	148
geneID22968	196
geneID22969	231
geneID22970	276
geneID22971	0
geneID22972	0
geneID22973	0
geneID22974	0
geneID22975	0
geneID22976	0
geneID22977	210
geneID22978	144
geneID22979	0
geneID22980	25
geneID22981	0
geneID22982	9
geneID22983	683
geneID22984	190
geneID22985	24
geneID22986	24
geneID22987	598
geneID22988	709
geneID22989	1145
geneID22990	207
geneID22991	0
geneID22992	231
geneID22993	361
geneID22994	0
geneID22995	69
geneID22996	238
geneID22997	0
geneID22998	0
geneID22999	3
geneID23000	3035
geneID23001	328
geneID23002	5
geneID23003	0
geneID23004	497
geneID23005	0
geneID23006	234
geneID23007	706
geneID23008	0
geneID23009	3
geneID23010	0
geneID23011	1
geneID23012	2
geneID23013	0
geneID23014	0
geneID23015	0
geneID23016	72
geneID23017	0
geneID23018	0
geneID23019	0
geneID23020	1
geneID23021	336
geneID23022	113
geneID23023	3440
geneID23024	6045
geneID23025	0
geneID23026	0
geneID23027	0
geneID23028	105
geneID23029	106
geneID23030	46
geneID23031	182
geneID23032	558
geneID23033	192
geneID23034	423
geneID23035	183
geneID23036	321
geneID23037	268
geneID23038	1
geneID23039	2
geneID23040	1103
geneID23041	2
geneID23042	113
geneID23043	512
geneID23044	288
geneID23045	253
geneID23046	14
geneID23047	2
geneID23048	298
geneID23049	6322
geneID23050	0
geneID23051	0
geneID23052	0
geneID23053	316
geneID23054	17
geneID23055	346
geneID23056	282
geneID23057	0
geneID23058	0
geneID23059	0
geneID23060	0
geneID23061	1
geneID23062	185
geneID23063	0
geneID23064	0
geneID23065	0
geneID23066	0
geneID23067	3943
geneID23068	163
geneID23069	2003
geneID23070	974
geneID23071	360
geneID23072	201
geneID23073	121
geneID23074	432
geneID23075	2083
geneID23076	111
geneID23077	831
geneID23078	212
geneID23079	0
geneID23080	10
geneID23081	0
geneID23082	0
geneID23083	263
geneID23084	76
geneID23085	0
geneID23086	0
geneID23087	2
geneID23088	2
geneID23089	481
geneID23090	3
geneID23091	4
geneID23092	376
geneID23093	680
geneID23094	422
geneID23095	2212
geneID23096	32
geneID23097	370
geneID23098	286
geneID23099	29
geneID23100	36
geneID23101	19
geneID23102	81
geneID23103	316
geneID23104	433
geneID23105	274
geneID23106	157
geneID23107	0
geneID23108	1554
geneID23109	388
geneID23110	194
geneID23111	521
geneID23112	33
geneID23113	0
geneID23114	79
geneID23115	127
geneID23116	55
geneID23117	258
geneID23118	362
geneID23119	867
geneID23120	2114
geneID23121	217
geneID23122	294
geneID23123	615
geneID23124	471
geneID23125	378
geneID23126	31
geneID23127	362
geneID23128	548
geneID23129	0
geneID23130	0
geneID23131	0
geneID23132	531
geneID23133	250
geneID23134	296
geneID23135	0
geneID23136	184
geneID23137	190
geneID23138	63
geneID23139	4942
geneID23140	37
geneID23141	115
geneID23142	76
geneID23143	104
geneID23144	0
geneID23145	17
geneID23146	16
geneID23147	3204
geneID23148	19
geneID23149	5
geneID23150	59
geneID23151	688
geneID23152	45
geneID23153	465
geneID23154	934
geneID23155	3297
geneID23156	1
geneID23157	0
geneID23158	608
geneID23159	664
geneID23160	113
geneID23161	3342
geneID23162	0
geneID23163	0
geneID23164	1
geneID23165	0
geneID23166	0
geneID23167	0
geneID23168	241
geneID23169	71
geneID23170	1079
geneID23171	57
geneID23172	0
geneID23173	0
geneID23174	204
geneID23175	0
geneID23176	0
geneID23177	2
geneID23178	0
geneID23179	36
geneID23180	1
geneID23181	69
geneID23182	0
geneID23183	0
geneID23184	31
geneID23185	9
geneID23186	21
geneID23187	1010
geneID23188	76
geneID23189	0
geneID23190	0
geneID23191	3
geneID23192	0
geneID23193	0
geneID23194	1
geneID23195	154
geneID23196	0
geneID23197	368
geneID23198	37
geneID23199	12
