genes	counts
geneID23870	0
geneID23871	0
geneID23872	1073
geneID23873	734
geneID23874	16
geneID23875	91
geneID23876	11
geneID23877	0
geneID23878	0
geneID23879	154
geneID23880	524
geneID23881	26
geneID23882	0
geneID23883	0
geneID23884	146
geneID23885	1085
geneID23886	1417
geneID23887	0
geneID23888	0
geneID23889	0
geneID23890	128
geneID23891	0
geneID23892	134
geneID23893	860
geneID23894	0
geneID23895	0
geneID23896	0
geneID23897	0
geneID23898	15
geneID23899	660
geneID23900	0
geneID23901	2
geneID23902	0
geneID23903	0
geneID23904	0
geneID23905	0
geneID23906	52
geneID23907	0
geneID23908	4
geneID23909	142
geneID23910	185
geneID23911	678
geneID23912	0
geneID23913	272
geneID23914	607
geneID23915	0
geneID23916	356
geneID23917	1487
geneID23918	568
geneID23919	75
geneID23920	30
geneID23921	0
geneID23922	1
geneID23923	1
geneID23924	0
geneID23925	5
geneID23926	6
geneID23927	4
geneID23928	0
geneID23929	0
geneID23930	822
geneID23931	0
geneID23932	239
geneID23933	4
geneID23934	11
geneID23935	3050
geneID23936	0
geneID23937	292
geneID23938	61
geneID23939	21
geneID23940	21
geneID23941	126
geneID23942	267
geneID23943	1032
geneID23944	0
geneID23945	0
geneID23946	940
geneID23947	3
geneID23948	0
geneID23949	83
geneID23950	0
geneID23951	42
geneID23952	312
geneID23953	0
geneID23954	173
geneID23955	799
geneID23956	0
geneID23957	108
geneID23958	5
geneID23959	0
geneID23960	635
geneID23961	2459
geneID23962	580
geneID23963	4
geneID23964	0
geneID23965	0
geneID23966	951
geneID23967	0
geneID23968	471
geneID23969	0
geneID23970	0
geneID23971	303
geneID23972	0
geneID23973	0
geneID23974	0
geneID23975	267
geneID23976	1
geneID23977	0
geneID23978	0
geneID23979	0
geneID23980	26
geneID23981	0
geneID23982	0
geneID23983	13
geneID23984	2
geneID23985	1
geneID23986	89
geneID23987	457
geneID23988	272
geneID23989	39
geneID23990	1
geneID23991	0
geneID23992	8
geneID23993	763
geneID23994	53
geneID23995	5
geneID23996	177
geneID23997	805
geneID23998	0
geneID23999	0
geneID24000	0
geneID24001	0
geneID24002	0
geneID24003	0
geneID24004	12
geneID24005	90
geneID24006	245
geneID24007	5
geneID24008	0
geneID24009	8
geneID24010	0
geneID24011	0
geneID24012	685
geneID24013	314
geneID24014	1
geneID24015	0
geneID24016	0
geneID24017	67
geneID24018	0
geneID24019	21
geneID24020	0
geneID24021	2
geneID24022	309
geneID24023	0
geneID24024	0
geneID24025	444
geneID24026	0
geneID24027	0
geneID24028	0
geneID24029	0
geneID24030	9529
geneID24031	5894
geneID24032	1030
geneID24033	0
geneID24034	0
geneID24035	0
geneID24036	412
geneID24037	2095
geneID24038	5891
geneID24039	0
geneID24040	0
geneID24041	313
geneID24042	1418
geneID24043	1619
geneID24044	0
geneID24045	0
geneID24046	376
geneID24047	0
geneID24048	0
geneID24049	0
geneID24050	178
geneID24051	578
geneID24052	8
geneID24053	0
geneID24054	312
geneID24055	264
geneID24056	766
geneID24057	841
geneID24058	0
geneID24059	0
geneID24060	1021
geneID24061	0
geneID24062	4
geneID24063	778
geneID24064	73
geneID24065	0
geneID24066	4
geneID24067	1
geneID24068	0
geneID24069	5
geneID24070	0
geneID24071	2
geneID24072	0
geneID24073	6
geneID24074	1260
geneID24075	492
geneID24076	146
geneID24077	210
geneID24078	1044
geneID24079	474
geneID24080	39
geneID24081	1
geneID24082	0
geneID24083	0
geneID24084	74
geneID24085	229
geneID24086	0
geneID24087	0
geneID24088	2
geneID24089	748
geneID24090	175
geneID24091	1
geneID24092	0
geneID24093	7
geneID24094	0
geneID24095	2
geneID24096	620
geneID24097	253
geneID24098	282
geneID24099	9
geneID24100	0
geneID24101	0
geneID24102	0
geneID24103	0
geneID24104	0
geneID24105	0
geneID24106	0
geneID24107	0
geneID24108	0
geneID24109	0
geneID24110	0
geneID24111	584
geneID24112	130
geneID24113	1
geneID24114	53
geneID24115	99
geneID24116	1
geneID24117	0
geneID24118	0
geneID24119	0
geneID24120	0
geneID24121	0
geneID24122	1250
geneID24123	0
geneID24124	176
geneID24125	190
geneID24126	478
geneID24127	0
geneID24128	0
geneID24129	173
geneID24130	0
geneID24131	0
geneID24132	701
geneID24133	21
geneID24134	0
geneID24135	1
geneID24136	130
geneID24137	0
geneID24138	0
geneID24139	1
geneID24140	0
geneID24141	1
geneID24142	0
geneID24143	794
geneID24144	779
geneID24145	0
geneID24146	1058
geneID24147	0
geneID24148	521
geneID24149	0
geneID24150	5678
geneID24151	0
geneID24152	0
geneID24153	590
geneID24154	683
geneID24155	6
geneID24156	0
geneID24157	0
geneID24158	0
geneID24159	0
geneID24160	0
geneID24161	135
geneID24162	0
geneID24163	42
geneID24164	0
geneID24165	0
geneID24166	377
geneID24167	0
geneID24168	193
geneID24169	14244
geneID24170	0
geneID24171	234
geneID24172	46
geneID24173	47
geneID24174	283
geneID24175	199
geneID24176	0
geneID24177	0
geneID24178	1274
geneID24179	436
geneID24180	35
geneID24181	169
geneID24182	18
geneID24183	0
geneID24184	0
geneID24185	6
geneID24186	285
geneID24187	0
geneID24188	0
geneID24189	1
geneID24190	527
geneID24191	931
geneID24192	518
geneID24193	26
geneID24194	444
geneID24195	1007
geneID24196	0
geneID24197	0
geneID24198	8
geneID24199	203
geneID24200	8
geneID24201	0
geneID24202	49
geneID24203	0
geneID24204	564
geneID24205	32
geneID24206	52
geneID24207	0
geneID24208	134
geneID24209	183
geneID24210	0
geneID24211	912
geneID24212	200
geneID24213	0
geneID24214	416
geneID24215	1419
geneID24216	5
geneID24217	0
geneID24218	44
geneID24219	149
geneID24220	518
geneID24221	0
geneID24222	211
geneID24223	241
geneID24224	1
geneID24225	312
geneID24226	0
geneID24227	15
geneID24228	250
geneID24229	1926
geneID24230	0
geneID24231	0
geneID24232	1415
geneID24233	260
geneID24234	0
geneID24235	811
geneID24236	231
geneID24237	95
geneID24238	41
geneID24239	0
geneID24240	0
geneID24241	367
geneID24242	834
geneID24243	127
geneID24244	114
geneID24245	1196
geneID24246	664
geneID24247	390
geneID24248	3
geneID24249	354
geneID24250	409
geneID24251	27
geneID24252	217
geneID24253	0
geneID24254	146
geneID24255	1141
geneID24256	0
geneID24257	0
geneID24258	196
geneID24259	323
geneID24260	1
geneID24261	35
geneID24262	568
geneID24263	0
geneID24264	1004
geneID24265	650
geneID24266	376
geneID24267	0
geneID24268	0
geneID24269	430
geneID24270	260
geneID24271	4
geneID24272	22
geneID24273	555
geneID24274	0
geneID24275	661
geneID24276	3258
geneID24277	68
geneID24278	0
geneID24279	14
geneID24280	3021
geneID24281	393
geneID24282	598
geneID24283	283
geneID24284	0
geneID24285	989
geneID24286	0
geneID24287	0
geneID24288	638
geneID24289	205
geneID24290	858
geneID24291	1
geneID24292	601
geneID24293	508
geneID24294	1
geneID24295	9170
geneID24296	31
geneID24297	165
geneID24298	23
geneID24299	0
geneID24300	0
geneID24301	203
geneID24302	64
geneID24303	991
geneID24304	0
geneID24305	16
geneID24306	203
geneID24307	374
geneID24308	260
geneID24309	1
geneID24310	124
geneID24311	0
geneID24312	186
geneID24313	0
geneID24314	116
geneID24315	150
geneID24316	216
geneID24317	775
geneID24318	375
geneID24319	8
geneID24320	77
geneID24321	297
geneID24322	1501
geneID24323	0
geneID24324	832
geneID24325	327
geneID24326	478
geneID24327	0
geneID24328	1158
geneID24329	135
geneID24330	0
geneID24331	0
geneID24332	0
geneID24333	0
geneID24334	86
geneID24335	17
geneID24336	194
geneID24337	429
geneID24338	159
geneID24339	296
geneID24340	399
geneID24341	0
geneID24342	0
geneID24343	59
geneID24344	0
geneID24345	143
geneID24346	0
geneID24347	0
geneID24348	0
geneID24349	1
geneID24350	184
geneID24351	4
geneID24352	307
geneID24353	0
geneID24354	0
geneID24355	0
geneID24356	7132
geneID24357	0
geneID24358	1
geneID24359	56
geneID24360	195
geneID24361	0
geneID24362	618
geneID24363	2
geneID24364	1532
geneID24365	96
geneID24366	0
geneID24367	104
geneID24368	0
geneID24369	0
geneID24370	111
geneID24371	7
geneID24372	1533
geneID24373	11
geneID24374	1143
geneID24375	10
geneID24376	724
geneID24377	0
geneID24378	2
geneID24379	32
geneID24380	27
geneID24381	507
geneID24382	12
geneID24383	5
geneID24384	1683
geneID24385	0
geneID24386	2
geneID24387	1110
geneID24388	47
geneID24389	402
geneID24390	2
geneID24391	0
geneID24392	2
geneID24393	57
geneID24394	20
geneID24395	615
geneID24396	706
geneID24397	0
geneID24398	78
geneID24399	0
geneID24400	124
geneID24401	246
geneID24402	639
geneID24403	1111
geneID24404	531
geneID24405	1675
geneID24406	81
geneID24407	0
geneID24408	0
geneID24409	545
geneID24410	92
geneID24411	1559
geneID24412	795
geneID24413	17
geneID24414	336
geneID24415	0
geneID24416	597
geneID24417	513
geneID24418	4751
geneID24419	1142
geneID24420	1429
geneID24421	403
geneID24422	2
geneID24423	961
geneID24424	361
geneID24425	2
geneID24426	737
geneID24427	0
geneID24428	3
geneID24429	1292
geneID24430	40
geneID24431	0
geneID24432	32
geneID24433	953
geneID24434	0
geneID24435	3
geneID24436	0
geneID24437	0
geneID24438	1163
geneID24439	0
geneID24440	12
geneID24441	0
geneID24442	6110
geneID24443	10
geneID24444	0
geneID24445	898
geneID24446	805
geneID24447	681
geneID24448	0
geneID24449	395
geneID24450	0
geneID24451	111
geneID24452	156
geneID24453	109
geneID24454	0
geneID24455	1963
geneID24456	565
geneID24457	0
geneID24458	0
geneID24459	747
geneID24460	0
geneID24461	32
geneID24462	101
geneID24463	106
geneID24464	353
geneID24465	935
geneID24466	5
geneID24467	0
geneID24468	0
geneID24469	0
geneID24470	786
geneID24471	1
geneID24472	1556
geneID24473	493
geneID24474	0
geneID24475	470
geneID24476	0
geneID24477	0
geneID24478	0
geneID24479	0
geneID24480	0
geneID24481	954
geneID24482	0
geneID24483	0
geneID24484	0
geneID24485	703
geneID24486	0
geneID24487	315
geneID24488	677
geneID24489	14
geneID24490	137
geneID24491	249
geneID24492	41
geneID24493	1074
geneID24494	1352
geneID24495	179
geneID24496	166
geneID24497	716
geneID24498	278
geneID24499	120
geneID24500	0
geneID24501	2393
geneID24502	0
geneID24503	1075
geneID24504	407
geneID24505	1178
geneID24506	126
geneID24507	18
geneID24508	20
geneID24509	635
geneID24510	52
geneID24511	380
geneID24512	173
geneID24513	651
geneID24514	0
geneID24515	1
geneID24516	0
geneID24517	0
geneID24518	982
geneID24519	0
geneID24520	357
geneID24521	1582
geneID24522	0
geneID24523	0
geneID24524	770
geneID24525	0
geneID24526	904
geneID24527	3296
geneID24528	380
geneID24529	0
geneID24530	1383
geneID24531	1446
geneID24532	8
geneID24533	0
geneID24534	337
geneID24535	938
geneID24536	0
geneID24537	708
geneID24538	448
geneID24539	0
geneID24540	346
geneID24541	0
geneID24542	5
geneID24543	847
geneID24544	173
geneID24545	63
geneID24546	65
geneID24547	12
geneID24548	0
geneID24549	10
geneID24550	0
geneID24551	140
geneID24552	0
geneID24553	158
geneID24554	1
geneID24555	0
geneID24556	7
geneID24557	0
geneID24558	207
geneID24559	114
geneID24560	345
geneID24561	443
geneID24562	0
geneID24563	5
geneID24564	2
geneID24565	1062
geneID24566	1108
geneID24567	328
geneID24568	0
geneID24569	2
geneID24570	0
geneID24571	0
geneID24572	5
geneID24573	0
geneID24574	161
geneID24575	0
geneID24576	0
geneID24577	37
geneID24578	233
geneID24579	0
geneID24580	26
geneID24581	2682
geneID24582	352
geneID24583	0
geneID24584	0
geneID24585	353
geneID24586	0
geneID24587	0
geneID24588	0
geneID24589	0
geneID24590	0
geneID24591	252
geneID24592	0
geneID24593	0
geneID24594	1005
geneID24595	0
geneID24596	40
geneID24597	0
geneID24598	460
geneID24599	0
geneID24600	38
geneID24601	838
geneID24602	1
geneID24603	0
geneID24604	17
geneID24605	428
geneID24606	177
geneID24607	72
geneID24608	0
geneID24609	915
geneID24610	486
geneID24611	707
geneID24612	29
geneID24613	38
geneID24614	392
geneID24615	695
geneID24616	0
geneID24617	1665
geneID24618	0
geneID24619	47
geneID24620	180
geneID24621	2862
geneID24622	107
geneID24623	105
geneID24624	1918
geneID24625	0
geneID24626	221
geneID24627	9
geneID24628	248
geneID24629	785
geneID24630	3
geneID24631	817
geneID24632	32
geneID24633	472
geneID24634	370
geneID24635	3
geneID24636	3631
geneID24637	133
geneID24638	1911
geneID24639	1277
geneID24640	20
geneID24641	624
geneID24642	346
geneID24643	36
geneID24644	301
geneID24645	1725
geneID24646	145
geneID24647	1943
geneID24648	131
geneID24649	113
geneID24650	0
geneID24651	563
geneID24652	416
geneID24653	703
geneID24654	1053
geneID24655	298
geneID24656	0
geneID24657	255
geneID24658	0
geneID24659	211
geneID24660	3
geneID24661	241
geneID24662	1913
geneID24663	2109
geneID24664	979
geneID24665	95
geneID24666	83
geneID24667	149
geneID24668	671
geneID24669	450
geneID24670	1
geneID24671	0
geneID24672	0
geneID24673	280
geneID24674	453
geneID24675	0
geneID24676	0
geneID24677	0
geneID24678	1
geneID24679	1957
geneID24680	1
geneID24681	7920
geneID24682	0
geneID24683	0
geneID24684	0
geneID24685	446
geneID24686	27
geneID24687	17
geneID24688	208
geneID24689	53
geneID24690	0
geneID24691	0
geneID24692	0
geneID24693	507
geneID24694	2
geneID24695	0
geneID24696	29
geneID24697	56
geneID24698	0
geneID24699	221
geneID24700	395
geneID24701	514
geneID24702	39
geneID24703	0
geneID24704	13
geneID24705	919
geneID24706	22
geneID24707	2
geneID24708	0
geneID24709	0
geneID24710	1
geneID24711	5
geneID24712	9
geneID24713	15
geneID24714	3
geneID24715	0
geneID24716	0
geneID24717	667
geneID24718	0
geneID24719	37
geneID24720	2
geneID24721	1216
geneID24722	0
geneID24723	2315
geneID24724	424
geneID24725	281
geneID24726	694
geneID24727	0
geneID24728	48
geneID24729	509
geneID24730	942
geneID24731	581
geneID24732	274
geneID24733	1030
geneID24734	0
geneID24735	0
geneID24736	288
geneID24737	867
geneID24738	486
geneID24739	1474
geneID24740	3
geneID24741	0
geneID24742	0
geneID24743	0
geneID24744	643
geneID24745	149
geneID24746	0
geneID24747	0
geneID24748	4
geneID24749	4
geneID24750	156
geneID24751	0
geneID24752	0
geneID24753	0
geneID24754	0
geneID24755	0
geneID24756	0
geneID24757	0
geneID24758	0
geneID24759	1015
geneID24760	180
geneID24761	516
geneID24762	402
geneID24763	332
geneID24764	222
geneID24765	0
geneID24766	0
geneID24767	0
geneID24768	6
geneID24769	799
geneID24770	0
geneID24771	227
geneID24772	22
geneID24773	0
geneID24774	680
geneID24775	859
geneID24776	55
geneID24777	741
geneID24778	736
geneID24779	0
geneID24780	923
geneID24781	0
geneID24782	0
geneID24783	0
geneID24784	0
geneID24785	0
geneID24786	100
geneID24787	249
geneID24788	193
geneID24789	259
geneID24790	527
geneID24791	464
geneID24792	2
geneID24793	9
geneID24794	321
geneID24795	6
geneID24796	63
geneID24797	618
geneID24798	72
geneID24799	1
geneID24800	7211
geneID24801	403
geneID24802	675
geneID24803	995
geneID24804	0
geneID24805	12
geneID24806	31
geneID24807	4
geneID24808	134
geneID24809	0
geneID24810	711
geneID24811	848
geneID24812	1165
geneID24813	426
geneID24814	740
geneID24815	12
geneID24816	10
geneID24817	26
geneID24818	401
geneID24819	304
geneID24820	0
geneID24821	0
geneID24822	4
geneID24823	678
geneID24824	903
geneID24825	305
geneID24826	2273
geneID24827	0
geneID24828	0
geneID24829	382
geneID24830	154
geneID24831	4001
geneID24832	1150
geneID24833	0
geneID24834	753
geneID24835	229
geneID24836	161
geneID24837	37
geneID24838	6
geneID24839	1270
geneID24840	368
geneID24841	73
geneID24842	6428
geneID24843	769
geneID24844	114
geneID24845	804
geneID24846	0
geneID24847	46
geneID24848	12
geneID24849	26
geneID24850	106
geneID24851	4
geneID24852	0
geneID24853	0
geneID24854	0
geneID24855	0
geneID24856	277
geneID24857	0
geneID24858	79
geneID24859	2597
geneID24860	238
geneID24861	2148
geneID24862	174
geneID24863	3
geneID24864	0
geneID24865	0
geneID24866	0
geneID24867	0
geneID24868	0
geneID24869	0
geneID24870	3146
geneID24871	0
geneID24872	1222
geneID24873	0
geneID24874	16
geneID24875	0
geneID24876	1555
geneID24877	43
geneID24878	52
geneID24879	113
geneID24880	9106
geneID24881	0
geneID24882	0
geneID24883	6
geneID24884	297
geneID24885	894
geneID24886	508
geneID24887	470
geneID24888	597
geneID24889	0
geneID24890	1423
geneID24891	4
geneID24892	19
geneID24893	63
geneID24894	1250
geneID24895	2
geneID24896	5
geneID24897	1887
geneID24898	5226
geneID24899	0
geneID24900	0
geneID24901	0
geneID24902	0
geneID24903	63
geneID24904	238
geneID24905	12
geneID24906	0
geneID24907	1
geneID24908	6
geneID24909	443
geneID24910	421
geneID24911	380
geneID24912	0
geneID24913	3827
geneID24914	2939
geneID24915	13
geneID24916	222
geneID24917	123
geneID24918	655
geneID24919	0
geneID24920	0
geneID24921	0
geneID24922	0
geneID24923	11
geneID24924	0
geneID24925	548
geneID24926	225
geneID24927	1018
geneID24928	2915
geneID24929	36
geneID24930	23
geneID24931	0
geneID24932	457
geneID24933	1512
geneID24934	86
geneID24935	3
geneID24936	0
geneID24937	0
geneID24938	57
geneID24939	654
geneID24940	869
geneID24941	144
geneID24942	29
geneID24943	192
geneID24944	884
geneID24945	1119
geneID24946	820
geneID24947	1
geneID24948	44
geneID24949	857
geneID24950	0
geneID24951	1941
geneID24952	0
geneID24953	0
geneID24954	52
geneID24955	1817
geneID24956	164
geneID24957	744
geneID24958	91
geneID24959	0
geneID24960	0
geneID24961	0
geneID24962	0
geneID24963	2623
geneID24964	0
geneID24965	0
geneID24966	252
geneID24967	19
geneID24968	501
geneID24969	0
geneID24970	0
geneID24971	0
geneID24972	0
geneID24973	0
geneID24974	0
geneID24975	0
geneID24976	1
geneID24977	1590
geneID24978	1220
geneID24979	3008
geneID24980	1126
geneID24981	225
geneID24982	645
geneID24983	178
geneID24984	0
geneID24985	1
geneID24986	556
geneID24987	225
geneID24988	324
geneID24989	5638
geneID24990	998
geneID24991	1
geneID24992	102
geneID24993	2
geneID24994	121
geneID24995	17
geneID24996	0
geneID24997	168
geneID24998	6227
geneID24999	1498
geneID25000	12826
geneID25001	38
geneID25002	0
geneID25003	48
geneID25004	143
geneID25005	209
geneID25006	146
geneID25007	0
geneID25008	0
geneID25009	0
geneID25010	0
geneID25011	1169
geneID25012	1064
geneID25013	12
geneID25014	0
geneID25015	8
geneID25016	123
geneID25017	160
geneID25018	525
geneID25019	590
geneID25020	225
geneID25021	314
geneID25022	622
geneID25023	1313
geneID25024	30
geneID25025	0
geneID25026	164
geneID25027	56
geneID25028	16
geneID25029	934
geneID25030	482
geneID25031	8848
geneID25032	65
geneID25033	371
geneID25034	1
geneID25035	516
geneID25036	58
geneID25037	86
geneID25038	1703
geneID25039	171
geneID25040	17
geneID25041	84
geneID25042	152
geneID25043	431
geneID25044	448
geneID25045	1
geneID25046	299
geneID25047	108
geneID25048	494
geneID25049	0
geneID25050	1082
geneID25051	3463
geneID25052	6206
geneID25053	380
geneID25054	62
geneID25055	402
geneID25056	0
geneID25057	870
geneID25058	292
geneID25059	2102
geneID25060	1586
geneID25061	391
geneID25062	222
geneID25063	86
geneID25064	1115
geneID25065	170
geneID25066	1578
geneID25067	0
geneID25068	194
geneID25069	935
geneID25070	894
geneID25071	1546
geneID25072	181
geneID25073	285
geneID25074	24
geneID25075	0
geneID25076	6336
geneID25077	182
geneID25078	0
geneID25079	2
geneID25080	402
geneID25081	0
geneID25082	2
geneID25083	5
geneID25084	8
geneID25085	422
geneID25086	724
geneID25087	220
geneID25088	0
geneID25089	9
geneID25090	0
geneID25091	154
geneID25092	0
geneID25093	0
geneID25094	704
geneID25095	0
geneID25096	0
geneID25097	106
geneID25098	1292
geneID25099	49
geneID25100	1
geneID25101	416
geneID25102	0
geneID25103	0
geneID25104	0
geneID25105	0
geneID25106	670
geneID25107	1867
geneID25108	850
geneID25109	274
geneID25110	0
geneID25111	0
geneID25112	3
geneID25113	4397
geneID25114	1047
geneID25115	83
geneID25116	315
geneID25117	343
geneID25118	298
geneID25119	9
geneID25120	1608
geneID25121	232
geneID25122	0
geneID25123	244
geneID25124	2810
geneID25125	27
geneID25126	6
geneID25127	0
geneID25128	0
geneID25129	44
geneID25130	467
geneID25131	547
geneID25132	1463
geneID25133	1195
geneID25134	3834
geneID25135	431
geneID25136	338
geneID25137	535
geneID25138	0
geneID25139	0
geneID25140	519
geneID25141	431
geneID25142	69
geneID25143	0
geneID25144	185
geneID25145	0
geneID25146	17
geneID25147	16
geneID25148	0
geneID25149	1276
geneID25150	403
geneID25151	0
geneID25152	1712
geneID25153	0
geneID25154	200
geneID25155	346
geneID25156	721
geneID25157	364
geneID25158	128
geneID25159	449
geneID25160	0
geneID25161	360
geneID25162	20
geneID25163	597
geneID25164	1
geneID25165	0
geneID25166	0
geneID25167	464
geneID25168	338
geneID25169	7
geneID25170	0
geneID25171	2579
geneID25172	0
geneID25173	0
geneID25174	533
geneID25175	146
geneID25176	2193
geneID25177	453
geneID25178	566
geneID25179	363
geneID25180	8
geneID25181	0
geneID25182	1218
geneID25183	569
geneID25184	1
geneID25185	363
geneID25186	0
geneID25187	382
geneID25188	14
geneID25189	1006
geneID25190	3
geneID25191	0
geneID25192	8
geneID25193	0
geneID25194	1129
geneID25195	348
geneID25196	0
geneID25197	212
geneID25198	197
geneID25199	204
geneID25200	50
geneID25201	690
geneID25202	2782
geneID25203	0
geneID25204	0
geneID25205	224
geneID25206	7
geneID25207	1156
geneID25208	102
geneID25209	79
geneID25210	4
geneID25211	0
geneID25212	286
geneID25213	2078
geneID25214	84
geneID25215	0
geneID25216	66
geneID25217	0
geneID25218	839
geneID25219	147
geneID25220	665
geneID25221	379
geneID25222	0
geneID25223	0
geneID25224	0
geneID25225	0
geneID25226	72
geneID25227	30
geneID25228	57
geneID25229	9
geneID25230	16
geneID25231	218
geneID25232	0
geneID25233	0
geneID25234	0
geneID25235	531
geneID25236	16
geneID25237	18
geneID25238	141
geneID25239	745
geneID25240	106
geneID25241	0
geneID25242	736
geneID25243	2930
geneID25244	0
geneID25245	0
geneID25246	2435
geneID25247	425
geneID25248	329
geneID25249	0
geneID25250	3
geneID25251	1010
geneID25252	2
geneID25253	2
geneID25254	435
geneID25255	1025
geneID25256	145
geneID25257	1142
geneID25258	255
geneID25259	321
geneID25260	369
geneID25261	0
geneID25262	0
geneID25263	215
geneID25264	0
geneID25265	76
geneID25266	519
geneID25267	564
geneID25268	37
geneID25269	251
geneID25270	85
geneID25271	2
geneID25272	60
geneID25273	238
geneID25274	2638
geneID25275	52
geneID25276	14
geneID25277	0
geneID25278	1530
geneID25279	0
geneID25280	1
geneID25281	107
geneID25282	935
geneID25283	515
geneID25284	1159
geneID25285	777
geneID25286	1
geneID25287	0
geneID25288	0
geneID25289	636
geneID25290	366
geneID25291	67
geneID25292	7942
geneID25293	2
geneID25294	615
geneID25295	869
geneID25296	348
geneID25297	219
geneID25298	164
geneID25299	543
geneID25300	1749
geneID25301	294
geneID25302	1112
geneID25303	0
geneID25304	0
geneID25305	0
geneID25306	717
geneID25307	0
geneID25308	0
geneID25309	0
geneID25310	0
geneID25311	0
geneID25312	0
geneID25313	101
geneID25314	50
geneID25315	223
geneID25316	0
geneID25317	2
geneID25318	209
geneID25319	0
geneID25320	1
geneID25321	340
geneID25322	629
geneID25323	230
geneID25324	2
geneID25325	1042
geneID25326	36
geneID25327	513
geneID25328	0
geneID25329	272
geneID25330	101
geneID25331	2545
geneID25332	2
geneID25333	2
geneID25334	689
geneID25335	6
geneID25336	0
geneID25337	1329
geneID25338	865
geneID25339	132
geneID25340	10
geneID25341	269
geneID25342	0
geneID25343	535
geneID25344	0
geneID25345	0
geneID25346	957
geneID25347	546
geneID25348	689
geneID25349	298
geneID25350	206
geneID25351	393
geneID25352	337
geneID25353	0
geneID25354	287
geneID25355	42
geneID25356	269
geneID25357	1680
geneID25358	0
geneID25359	0
geneID25360	0
geneID25361	0
geneID25362	0
geneID25363	0
geneID25364	1
geneID25365	0
geneID25366	0
geneID25367	0
geneID25368	0
geneID25369	0
geneID25370	0
geneID25371	0
geneID25372	0
geneID25373	0
geneID25374	0
geneID25375	0
geneID25376	1
geneID25377	0
geneID25378	0
geneID25379	0
geneID25380	0
geneID25381	0
geneID25382	1
geneID25383	0
geneID25384	0
geneID25385	0
geneID25386	0
geneID25387	5
geneID25388	1826
geneID25389	3
geneID25390	0
geneID25391	1
geneID25392	239
geneID25393	2
geneID25394	1
geneID25395	0
geneID25396	1751
geneID25397	30
geneID25398	0
geneID25399	590
geneID25400	2485
geneID25401	564
geneID25402	776
geneID25403	0
geneID25404	204
geneID25405	362
geneID25406	0
geneID25407	223
geneID25408	13668
geneID25409	81
geneID25410	25
geneID25411	16
geneID25412	1178
geneID25413	278
geneID25414	100
geneID25415	0
geneID25416	958
geneID25417	448
geneID25418	7
geneID25419	377
geneID25420	218
geneID25421	1
geneID25422	260
geneID25423	58
geneID25424	0
geneID25425	1366
geneID25426	0
geneID25427	2917
geneID25428	1123
geneID25429	236
geneID25430	623
geneID25431	625
geneID25432	0
geneID25433	112
geneID25434	539
geneID25435	7
geneID25436	0
geneID25437	1267
geneID25438	4
geneID25439	473
geneID25440	865
geneID25441	0
geneID25442	45
geneID25443	14
geneID25444	699
geneID25445	324
geneID25446	1234
geneID25447	0
geneID25448	13
geneID25449	689
geneID25450	280
geneID25451	0
geneID25452	106
geneID25453	426
geneID25454	23
geneID25455	1132
geneID25456	685
geneID25457	0
geneID25458	884
geneID25459	23
geneID25460	205
geneID25461	10
geneID25462	540
geneID25463	2
geneID25464	28
geneID25465	0
geneID25466	0
geneID25467	323
geneID25468	0
geneID25469	19
geneID25470	358
geneID25471	1028
geneID25472	2123
geneID25473	1737
geneID25474	271
geneID25475	7
geneID25476	636
geneID25477	2853
geneID25478	1
geneID25479	0
geneID25480	0
geneID25481	97
geneID25482	0
geneID25483	1247
geneID25484	84
geneID25485	1
geneID25486	313
geneID25487	429
geneID25488	358
geneID25489	494
geneID25490	302
geneID25491	167
geneID25492	4647
geneID25493	5
geneID25494	270
geneID25495	0
geneID25496	2
geneID25497	0
geneID25498	33
geneID25499	17
geneID25500	0
geneID25501	1394
geneID25502	558
geneID25503	565
geneID25504	0
geneID25505	182
geneID25506	0
geneID25507	0
geneID25508	550
geneID25509	92
geneID25510	0
geneID25511	396
geneID25512	12
geneID25513	0
geneID25514	701
geneID25515	48
geneID25516	476
geneID25517	584
geneID25518	328
geneID25519	0
geneID25520	2
geneID25521	1084
geneID25522	3
geneID25523	129
geneID25524	2449
geneID25525	5
geneID25526	870
geneID25527	796
geneID25528	0
geneID25529	0
geneID25530	929
geneID25531	286
geneID25532	36
geneID25533	0
geneID25534	0
geneID25535	0
geneID25536	0
geneID25537	11
geneID25538	436
geneID25539	110
geneID25540	590
geneID25541	254
geneID25542	80
geneID25543	271
geneID25544	1151
geneID25545	23
geneID25546	1
geneID25547	2
geneID25548	855
geneID25549	39
geneID25550	1
geneID25551	741
geneID25552	107
geneID25553	0
geneID25554	36
geneID25555	0
geneID25556	0
geneID25557	570
geneID25558	426
geneID25559	2
geneID25560	0
geneID25561	393
geneID25562	535
geneID25563	284
geneID25564	2538
geneID25565	337
geneID25566	0
geneID25567	5249
geneID25568	0
geneID25569	0
geneID25570	0
geneID25571	361
geneID25572	1272
geneID25573	1494
geneID25574	836
geneID25575	66
geneID25576	133
geneID25577	0
geneID25578	0
geneID25579	968
geneID25580	72
geneID25581	490
geneID25582	23
geneID25583	0
geneID25584	0
geneID25585	0
geneID25586	181
geneID25587	103
geneID25588	7409
geneID25589	160
geneID25590	0
geneID25591	1
geneID25592	0
geneID25593	0
geneID25594	0
