genes	counts
geneID01735	9
geneID01736	13
geneID01737	26
geneID01738	25
geneID01739	60
geneID01740	200
geneID01741	0
geneID01742	546
geneID01743	0
geneID01744	0
geneID01745	55
geneID01746	104
geneID01747	17
geneID01748	100
geneID01749	289
geneID01750	736
geneID01751	12
geneID01752	0
geneID01753	44
geneID01754	63
geneID01755	5
geneID01756	321
geneID01757	271
geneID01758	56
geneID01759	101
geneID01760	581
geneID01761	77
geneID01762	64
geneID01763	227
geneID01764	120
geneID01765	128
geneID01766	143
geneID01767	2
geneID01768	0
geneID01769	371
geneID01770	247
geneID01771	530
geneID01772	58
geneID01773	33
geneID01774	4
geneID01775	0
geneID01776	101
geneID01777	53
geneID01778	34
geneID01779	309
geneID01780	21
geneID01781	218
geneID01782	461
geneID01783	11
geneID01784	0
geneID01785	635
geneID01786	148
geneID01787	0
geneID01788	102
geneID01789	24
geneID01790	238
geneID01791	0
geneID01792	49
geneID01793	88
geneID01794	0
geneID01795	0
geneID01796	112
geneID01797	14
geneID01798	914
geneID01799	304
geneID01800	46
geneID01801	6
geneID01802	2123
geneID01803	263
geneID01804	0
geneID01805	442
geneID01806	164
geneID01807	114
geneID01808	0
geneID01809	1
geneID01810	79
geneID01811	204
geneID01812	0
geneID01813	0
geneID01814	0
geneID01815	0
geneID01816	78
geneID01817	230
geneID01818	0
geneID01819	444
geneID01820	1603
geneID01821	7059
geneID01822	135
geneID01823	0
geneID01824	0
geneID01825	11
geneID01826	309
geneID01827	351
geneID01828	97
geneID01829	53
geneID01830	159
geneID01831	0
geneID01832	419
geneID01833	0
geneID01834	1044
geneID01835	212
geneID01836	5
geneID01837	159
geneID01838	0
geneID01839	0
geneID01840	68
geneID01841	0
geneID01842	1
geneID01843	20
geneID01844	73
geneID01845	130
geneID01846	0
geneID01847	176
geneID01848	1475
geneID01849	9
geneID01850	3
geneID01851	2
geneID01852	22
geneID01853	119
geneID01854	685
geneID01855	275
geneID01856	105
geneID01857	259
geneID01858	133
geneID01859	0
geneID01860	137
geneID01861	914
geneID01862	0
geneID01863	0
geneID01864	0
geneID01865	5037
geneID01866	255
geneID01867	91
geneID01868	4
geneID01869	148
geneID01870	189
geneID01871	160
geneID01872	115
geneID01873	179
geneID01874	166
geneID01875	220
geneID01876	527
geneID01877	282
geneID01878	129
geneID01879	39
geneID01880	67
geneID01881	302
geneID01882	66
geneID01883	299
geneID01884	123
geneID01885	206
geneID01886	26
geneID01887	0
geneID01888	0
geneID01889	34
geneID01890	0
geneID01891	0
geneID01892	614
geneID01893	40
geneID01894	1
geneID01895	0
geneID01896	389
geneID01897	362
geneID01898	0
geneID01899	25
geneID01900	0
geneID01901	14
geneID01902	155
geneID01903	334
geneID01904	102
geneID01905	0
geneID01906	537
geneID01907	0
geneID01908	0
geneID01909	0
geneID01910	7
geneID01911	460
geneID01912	75
geneID01913	0
geneID01914	42
geneID01915	0
geneID01916	325
geneID01917	0
geneID01918	2
geneID01919	36
geneID01920	0
geneID01921	9
geneID01922	202
geneID01923	404
geneID01924	0
geneID01925	220
geneID01926	99
geneID01927	216
geneID01928	239
geneID01929	1
geneID01930	91
geneID01931	10
geneID01932	1
geneID01933	2
geneID01934	0
geneID01935	186
geneID01936	2
geneID01937	66
geneID01938	0
geneID01939	0
geneID01940	91
geneID01941	134
geneID01942	19
geneID01943	27
geneID01944	0
geneID01945	123
geneID01946	39
geneID01947	269
geneID01948	271
geneID01949	94
geneID01950	4
geneID01951	0
geneID01952	1
geneID01953	4
geneID01954	26
geneID01955	129
geneID01956	0
geneID01957	219
geneID01958	188
geneID01959	147
geneID01960	0
geneID01961	0
geneID01962	64
geneID01963	193
geneID01964	80
geneID01965	0
geneID01966	0
geneID01967	789
geneID01968	0
geneID01969	9
geneID01970	0
geneID01971	426
geneID01972	378
geneID01973	295
geneID01974	3
geneID01975	3
geneID01976	0
geneID01977	1
geneID01978	180
geneID01979	118
geneID01980	338
geneID01981	196
geneID01982	176
geneID01983	125
geneID01984	143
geneID01985	498
geneID01986	773
geneID01987	100
geneID01988	399
geneID01989	4
geneID01990	128
geneID01991	15
geneID01992	12
geneID01993	386
geneID01994	50
geneID01995	472
geneID01996	14
geneID01997	1471
geneID01998	191
geneID01999	829
geneID02000	677
geneID02001	0
geneID02002	0
geneID02003	352
geneID02004	1199
geneID02005	0
geneID02006	28
geneID02007	129
geneID02008	1
geneID02009	105
geneID02010	166
geneID02011	276
geneID02012	0
geneID02013	1138
geneID02014	2221
geneID02015	79
geneID02016	529
geneID02017	169
geneID02018	1
geneID02019	77
geneID02020	4
geneID02021	881
geneID02022	633
geneID02023	248
geneID02024	1
geneID02025	0
geneID02026	0
geneID02027	0
geneID02028	250
geneID02029	0
geneID02030	17
geneID02031	1
geneID02032	4
geneID02033	1057
geneID02034	947
geneID02035	99
geneID02036	79
geneID02037	0
geneID02038	665
geneID02039	71
geneID02040	0
geneID02041	0
geneID02042	157
geneID02043	1
geneID02044	0
geneID02045	1040
geneID02046	5579
geneID02047	0
geneID02048	0
geneID02049	387
geneID02050	159
geneID02051	0
geneID02052	0
geneID02053	167
geneID02054	406
geneID02055	226
geneID02056	362
geneID02057	33
geneID02058	20
geneID02059	58
geneID02060	20
geneID02061	0
geneID02062	71
geneID02063	0
geneID02064	12
geneID02065	172
geneID02066	53
geneID02067	238
geneID02068	52
geneID02069	128
geneID02070	719
geneID02071	2
geneID02072	0
geneID02073	373
geneID02074	410
geneID02075	356
geneID02076	266
geneID02077	260
geneID02078	188
geneID02079	0
geneID02080	64
geneID02081	731
geneID02082	704
geneID02083	0
geneID02084	0
geneID02085	236
geneID02086	0
geneID02087	0
geneID02088	0
geneID02089	0
geneID02090	406
geneID02091	247
geneID02092	101
geneID02093	0
geneID02094	0
geneID02095	0
geneID02096	200
geneID02097	71
geneID02098	11
geneID02099	94
geneID02100	244
geneID02101	43
geneID02102	0
geneID02103	66
geneID02104	0
geneID02105	27
geneID02106	38
geneID02107	2
geneID02108	257
geneID02109	755
geneID02110	0
geneID02111	361
geneID02112	0
geneID02113	1086
geneID02114	2928
geneID02115	0
geneID02116	437
geneID02117	518
geneID02118	0
geneID02119	40
geneID02120	25
geneID02121	96
geneID02122	137
geneID02123	286
geneID02124	133
geneID02125	183
geneID02126	265
geneID02127	0
geneID02128	2
geneID02129	12
geneID02130	17
geneID02131	3
geneID02132	126
geneID02133	300
geneID02134	315
geneID02135	259
geneID02136	94
geneID02137	0
geneID02138	0
geneID02139	0
geneID02140	0
geneID02141	27
geneID02142	53
geneID02143	95
geneID02144	0
geneID02145	153
geneID02146	0
geneID02147	0
geneID02148	0
geneID02149	0
geneID02150	1
geneID02151	169
geneID02152	0
geneID02153	71
geneID02154	226
geneID02155	11
geneID02156	0
geneID02157	28
geneID02158	63
geneID02159	0
geneID02160	438
geneID02161	127
geneID02162	197
geneID02163	0
geneID02164	0
geneID02165	157
geneID02166	715
geneID02167	7
geneID02168	15
geneID02169	0
geneID02170	4
geneID02171	15
geneID02172	5
geneID02173	434
geneID02174	538
geneID02175	224
geneID02176	1210
geneID02177	225
geneID02178	0
geneID02179	643
geneID02180	297
geneID02181	298
geneID02182	4
geneID02183	340
geneID02184	37
geneID02185	22
geneID02186	220
geneID02187	5
geneID02188	465
geneID02189	260
geneID02190	467
geneID02191	0
geneID02192	214
geneID02193	0
geneID02194	436
geneID02195	1489
geneID02196	56
geneID02197	90
geneID02198	118
geneID02199	75
geneID02200	266
geneID02201	74
geneID02202	0
geneID02203	102
geneID02204	0
geneID02205	0
geneID02206	0
geneID02207	0
geneID02208	1
geneID02209	790
geneID02210	2
geneID02211	132
geneID02212	4
geneID02213	168
geneID02214	0
geneID02215	0
geneID02216	182
geneID02217	0
geneID02218	0
geneID02219	0
geneID02220	1
geneID02221	0
geneID02222	306
geneID02223	1
geneID02224	1
geneID02225	0
geneID02226	0
geneID02227	211
geneID02228	46
geneID02229	65
geneID02230	49
geneID02231	619
geneID02232	2
geneID02233	0
geneID02234	88
geneID02235	1
geneID02236	19
geneID02237	0
geneID02238	1
geneID02239	1
geneID02240	0
geneID02241	124
geneID02242	0
geneID02243	42
geneID02244	112
geneID02245	10
geneID02246	123
geneID02247	350
geneID02248	0
geneID02249	7
geneID02250	0
geneID02251	0
geneID02252	114
geneID02253	51
geneID02254	327
geneID02255	43
geneID02256	96
geneID02257	0
geneID02258	1739
geneID02259	164
geneID02260	76
geneID02261	3
geneID02262	119
geneID02263	19
geneID02264	6
geneID02265	56
geneID02266	1150
geneID02267	2
geneID02268	380
geneID02269	0
geneID02270	689
geneID02271	3
geneID02272	7
geneID02273	0
geneID02274	13
geneID02275	0
geneID02276	44
geneID02277	150
geneID02278	194
geneID02279	63
geneID02280	31
geneID02281	3
geneID02282	0
geneID02283	8
geneID02284	546
geneID02285	187
geneID02286	128
geneID02287	44
geneID02288	72
geneID02289	0
geneID02290	249
geneID02291	0
geneID02292	3
geneID02293	2
geneID02294	658
geneID02295	35
geneID02296	0
geneID02297	252
geneID02298	14
geneID02299	138
geneID02300	0
geneID02301	0
geneID02302	269
geneID02303	3214
geneID02304	119
geneID02305	223
geneID02306	0
geneID02307	46
geneID02308	1019
geneID02309	455
geneID02310	147
geneID02311	129
geneID02312	66
geneID02313	117
geneID02314	3
geneID02315	58
geneID02316	7
geneID02317	80
geneID02318	312
geneID02319	206
geneID02320	175
geneID02321	301
geneID02322	107
geneID02323	278
geneID02324	3
geneID02325	13
geneID02326	0
geneID02327	410
geneID02328	20
geneID02329	13
geneID02330	122
geneID02331	0
geneID02332	15
geneID02333	1
geneID02334	2
geneID02335	0
geneID02336	0
geneID02337	291
geneID02338	145
geneID02339	102
geneID02340	0
geneID02341	3
geneID02342	0
geneID02343	3
geneID02344	0
geneID02345	0
geneID02346	0
geneID02347	0
geneID02348	1
geneID02349	108
geneID02350	439
geneID02351	452
geneID02352	0
geneID02353	0
geneID02354	77
geneID02355	0
geneID02356	262
geneID02357	313
geneID02358	0
geneID02359	0
geneID02360	136
geneID02361	0
geneID02362	449
geneID02363	3547
geneID02364	0
geneID02365	2621
geneID02366	0
geneID02367	126
geneID02368	63
geneID02369	2
geneID02370	284
geneID02371	15
geneID02372	34
geneID02373	338
geneID02374	141
geneID02375	0
geneID02376	63
geneID02377	40
geneID02378	23
geneID02379	9
geneID02380	81
geneID02381	781
geneID02382	0
geneID02383	0
geneID02384	0
geneID02385	9
geneID02386	1
geneID02387	3
geneID02388	6
geneID02389	0
geneID02390	0
geneID02391	0
geneID02392	0
geneID02393	0
geneID02394	0
geneID02395	0
geneID02396	0
geneID02397	0
geneID02398	0
geneID02399	0
geneID02400	4
geneID02401	23
geneID02402	0
geneID02403	0
geneID02404	2
geneID02405	926
geneID02406	123
geneID02407	1
geneID02408	0
geneID02409	99
geneID02410	361
geneID02411	13
geneID02412	0
geneID02413	1179
geneID02414	0
geneID02415	2
geneID02416	1
geneID02417	338
geneID02418	192
geneID02419	59
geneID02420	75
geneID02421	282
geneID02422	0
geneID02423	35
geneID02424	39
geneID02425	56
geneID02426	249
geneID02427	0
geneID02428	25
geneID02429	58
geneID02430	1
geneID02431	0
geneID02432	2250
geneID02433	25
geneID02434	102
geneID02435	575
geneID02436	0
geneID02437	0
geneID02438	50
geneID02439	91
geneID02440	46
geneID02441	339
geneID02442	0
geneID02443	351
geneID02444	1
geneID02445	2
geneID02446	0
geneID02447	1
geneID02448	1
geneID02449	18
geneID02450	0
geneID02451	352
geneID02452	207
geneID02453	349
geneID02454	490
geneID02455	0
geneID02456	20
geneID02457	0
geneID02458	0
geneID02459	51
geneID02460	0
geneID02461	0
geneID02462	5
geneID02463	63
geneID02464	269
geneID02465	0
geneID02466	131
geneID02467	78
geneID02468	319
geneID02469	370
geneID02470	0
geneID02471	39
geneID02472	167
geneID02473	34
geneID02474	1549
geneID02475	0
geneID02476	0
geneID02477	0
geneID02478	2
geneID02479	3
geneID02480	0
geneID02481	0
geneID02482	59
geneID02483	84
geneID02484	450
geneID02485	6
geneID02486	2
geneID02487	0
geneID02488	407
geneID02489	2494
geneID02490	0
geneID02491	22
geneID02492	0
geneID02493	173
geneID02494	0
geneID02495	0
geneID02496	1
geneID02497	0
geneID02498	10
geneID02499	5
geneID02500	357
geneID02501	0
geneID02502	106
geneID02503	0
geneID02504	770
geneID02505	0
geneID02506	263
geneID02507	0
geneID02508	0
geneID02509	0
geneID02510	0
geneID02511	0
geneID02512	1
geneID02513	0
geneID02514	0
geneID02515	0
geneID02516	0
geneID02517	0
geneID02518	0
geneID02519	0
geneID02520	0
geneID02521	0
geneID02522	0
geneID02523	0
geneID02524	0
geneID02525	0
geneID02526	0
geneID02527	0
geneID02528	0
geneID02529	69
geneID02530	30
geneID02531	0
geneID02532	30
geneID02533	1077
geneID02534	0
geneID02535	122
geneID02536	302
geneID02537	103
geneID02538	0
geneID02539	0
geneID02540	104
geneID02541	0
geneID02542	0
geneID02543	810
geneID02544	53
geneID02545	11
geneID02546	105
geneID02547	277
geneID02548	98
geneID02549	3
geneID02550	0
geneID02551	165
geneID02552	0
geneID02553	37
geneID02554	410
geneID02555	679
geneID02556	38
geneID02557	0
geneID02558	0
geneID02559	81
geneID02560	997
geneID02561	42
geneID02562	148
geneID02563	122
geneID02564	9
geneID02565	248
geneID02566	105
geneID02567	66
geneID02568	315
geneID02569	196
geneID02570	167
geneID02571	0
geneID02572	100
geneID02573	118
geneID02574	1411
geneID02575	81
geneID02576	177
geneID02577	0
geneID02578	599
geneID02579	244
geneID02580	353
geneID02581	186
geneID02582	219
geneID02583	0
geneID02584	82
geneID02585	70
geneID02586	193
geneID02587	0
geneID02588	0
geneID02589	112
geneID02590	318
geneID02591	3
geneID02592	66
geneID02593	1
geneID02594	0
geneID02595	160
geneID02596	104
geneID02597	0
geneID02598	0
geneID02599	0
geneID02600	371
geneID02601	1
geneID02602	2
geneID02603	0
geneID02604	0
geneID02605	7
geneID02606	77
geneID02607	58
geneID02608	857
geneID02609	190
geneID02610	0
geneID02611	16
geneID02612	0
geneID02613	0
geneID02614	107
geneID02615	84
geneID02616	196
geneID02617	499
geneID02618	123
geneID02619	183
geneID02620	920
geneID02621	3
geneID02622	15
geneID02623	2
geneID02624	105
geneID02625	5802
geneID02626	185
geneID02627	190
geneID02628	57
geneID02629	111
geneID02630	98
geneID02631	74
geneID02632	68
geneID02633	0
geneID02634	0
geneID02635	0
geneID02636	17
geneID02637	292
geneID02638	281
geneID02639	179
geneID02640	219
geneID02641	2
geneID02642	298
geneID02643	0
geneID02644	0
geneID02645	18
geneID02646	1
geneID02647	0
geneID02648	0
geneID02649	0
geneID02650	0
geneID02651	0
geneID02652	2
geneID02653	69
geneID02654	0
geneID02655	8
geneID02656	644
geneID02657	107
geneID02658	1639
geneID02659	0
geneID02660	1772
geneID02661	1
geneID02662	54
geneID02663	398
geneID02664	0
geneID02665	20
geneID02666	0
geneID02667	41
geneID02668	77
geneID02669	42
geneID02670	32
geneID02671	4
geneID02672	0
geneID02673	246
geneID02674	0
geneID02675	3
geneID02676	20
geneID02677	0
geneID02678	0
geneID02679	125
geneID02680	28
geneID02681	199
geneID02682	0
geneID02683	1003
geneID02684	165
geneID02685	8
geneID02686	260
geneID02687	216
geneID02688	0
geneID02689	0
geneID02690	147
geneID02691	0
geneID02692	32
geneID02693	3
geneID02694	429
geneID02695	56
geneID02696	319
geneID02697	0
geneID02698	0
geneID02699	0
geneID02700	0
geneID02701	0
geneID02702	0
geneID02703	0
geneID02704	75
geneID02705	124
geneID02706	655
geneID02707	378
geneID02708	324
geneID02709	239
geneID02710	272
geneID02711	47
geneID02712	161
geneID02713	1
geneID02714	92
geneID02715	535
geneID02716	2957
geneID02717	87
geneID02718	31
geneID02719	374
geneID02720	293
geneID02721	63
geneID02722	1379
geneID02723	468
geneID02724	0
geneID02725	491
geneID02726	81
geneID02727	0
geneID02728	128
geneID02729	474
geneID02730	194
geneID02731	204
geneID02732	1
geneID02733	0
geneID02734	0
geneID02735	0
geneID02736	0
geneID02737	83
geneID02738	450
geneID02739	269
geneID02740	0
geneID02741	2
geneID02742	147
geneID02743	2
geneID02744	656
geneID02745	60
geneID02746	0
geneID02747	169
geneID02748	112
geneID02749	46
geneID02750	70
geneID02751	0
geneID02752	16
geneID02753	6
geneID02754	0
geneID02755	268
geneID02756	200
geneID02757	626
geneID02758	290
geneID02759	1
geneID02760	124
geneID02761	349
geneID02762	0
geneID02763	0
geneID02764	190
geneID02765	0
geneID02766	246
geneID02767	88
geneID02768	48
geneID02769	325
geneID02770	37
geneID02771	2090
geneID02772	144
geneID02773	288
geneID02774	73
geneID02775	0
geneID02776	0
geneID02777	0
geneID02778	150
geneID02779	0
geneID02780	0
geneID02781	0
geneID02782	69
geneID02783	731
geneID02784	35
geneID02785	0
geneID02786	285
geneID02787	115
geneID02788	357
geneID02789	198
geneID02790	150
geneID02791	0
geneID02792	273
geneID02793	142
