genes	counts
geneID23327	2
geneID23328	261
geneID23329	3
geneID23330	234
geneID23331	110
geneID23332	118
geneID23333	60
geneID23334	754
geneID23335	481
geneID23336	1
geneID23337	173
geneID23338	0
geneID23339	118
geneID23340	55
geneID23341	194
geneID23342	680
geneID23343	0
geneID23344	728
geneID23345	131
geneID23346	1048
geneID23347	0
geneID23348	0
geneID23349	261
geneID23350	276
geneID23351	223
geneID23352	256
geneID23353	27
geneID23354	792
geneID23355	15
geneID23356	192
geneID23357	9
geneID23358	1
geneID23359	22
geneID23360	11
geneID23361	0
geneID23362	0
geneID23363	0
geneID23364	36
geneID23365	4
geneID23366	561
geneID23367	1
geneID23368	68
geneID23369	7
geneID23370	116
geneID23371	0
geneID23372	1
geneID23373	30
geneID23374	2808
geneID23375	0
geneID23376	4047
geneID23377	7
geneID23378	288
geneID23379	52
geneID23380	0
geneID23381	0
geneID23382	0
geneID23383	0
geneID23384	1
geneID23385	0
geneID23386	283
geneID23387	0
geneID23388	0
geneID23389	0
geneID23390	0
geneID23391	0
geneID23392	224
geneID23393	18
geneID23394	433
geneID23395	2
geneID23396	28
geneID23397	1163
geneID23398	57
geneID23399	23
geneID23400	295
geneID23401	0
geneID23402	0
geneID23403	0
geneID23404	0
geneID23405	12
geneID23406	0
geneID23407	0
geneID23408	0
geneID23409	1
geneID23410	3
geneID23411	2
geneID23412	2951
geneID23413	795
geneID23414	0
geneID23415	0
geneID23416	360
geneID23417	255
geneID23418	0
geneID23419	0
geneID23420	227
geneID23421	0
geneID23422	0
geneID23423	0
geneID23424	12
geneID23425	346
geneID23426	207
geneID23427	0
geneID23428	222
geneID23429	3
geneID23430	0
geneID23431	18
geneID23432	1638
geneID23433	0
geneID23434	31
geneID23435	0
geneID23436	64
geneID23437	248
geneID23438	9822
geneID23439	68
geneID23440	770
geneID23441	269
geneID23442	42
geneID23443	705
geneID23444	71
geneID23445	711
geneID23446	0
geneID23447	0
geneID23448	631
geneID23449	1548
geneID23450	0
geneID23451	0
geneID23452	1377
geneID23453	892
geneID23454	427
geneID23455	0
geneID23456	1
geneID23457	334
geneID23458	0
geneID23459	20
geneID23460	0
geneID23461	321
geneID23462	0
geneID23463	210
geneID23464	0
geneID23465	96
geneID23466	157
geneID23467	88
geneID23468	8
geneID23469	1
geneID23470	498
geneID23471	0
geneID23472	0
geneID23473	0
geneID23474	0
geneID23475	0
geneID23476	0
geneID23477	20
geneID23478	2479
geneID23479	0
geneID23480	0
geneID23481	241
geneID23482	0
geneID23483	32
geneID23484	132
geneID23485	42
geneID23486	58
geneID23487	0
geneID23488	226
geneID23489	0
geneID23490	0
geneID23491	325
geneID23492	64
geneID23493	179
geneID23494	79
geneID23495	0
geneID23496	89
geneID23497	1258
geneID23498	0
geneID23499	44
geneID23500	88
geneID23501	0
geneID23502	560
geneID23503	882
geneID23504	573
geneID23505	372
geneID23506	132
geneID23507	5
geneID23508	508
geneID23509	116
geneID23510	393
geneID23511	126
geneID23512	1968
geneID23513	97
geneID23514	0
geneID23515	0
geneID23516	83
geneID23517	0
geneID23518	800
geneID23519	690
geneID23520	660
geneID23521	2
geneID23522	0
geneID23523	66
geneID23524	0
geneID23525	94
geneID23526	285
geneID23527	88
geneID23528	2076
geneID23529	313
geneID23530	68
geneID23531	2125
geneID23532	138
geneID23533	1
geneID23534	3331
geneID23535	205
geneID23536	758
geneID23537	510
geneID23538	649
geneID23539	124
geneID23540	275
geneID23541	4676
geneID23542	0
geneID23543	0
geneID23544	0
geneID23545	0
geneID23546	295
geneID23547	127
geneID23548	305
geneID23549	11821
geneID23550	410
geneID23551	1
geneID23552	0
geneID23553	1
geneID23554	20
geneID23555	0
geneID23556	77
geneID23557	170
geneID23558	1
geneID23559	0
geneID23560	0
geneID23561	241
geneID23562	0
geneID23563	0
geneID23564	519
geneID23565	1
geneID23566	446
geneID23567	0
geneID23568	3
geneID23569	113
geneID23570	58
geneID23571	296
geneID23572	697
geneID23573	0
geneID23574	7136
geneID23575	0
geneID23576	0
geneID23577	0
geneID23578	226
geneID23579	0
geneID23580	0
geneID23581	0
geneID23582	0
geneID23583	65
geneID23584	0
geneID23585	0
geneID23586	0
geneID23587	347
geneID23588	0
geneID23589	764
geneID23590	0
geneID23591	0
geneID23592	0
geneID23593	6
geneID23594	0
geneID23595	0
geneID23596	0
geneID23597	0
geneID23598	0
geneID23599	0
geneID23600	0
geneID23601	17
geneID23602	1
geneID23603	0
geneID23604	0
geneID23605	0
geneID23606	18
geneID23607	0
geneID23608	3325
geneID23609	0
geneID23610	0
geneID23611	161
geneID23612	1155
geneID23613	0
geneID23614	0
geneID23615	0
geneID23616	0
geneID23617	0
geneID23618	0
geneID23619	2
geneID23620	1310
geneID23621	0
geneID23622	5
geneID23623	14
geneID23624	0
geneID23625	1
geneID23626	2
geneID23627	0
geneID23628	0
geneID23629	892
geneID23630	1762
geneID23631	431
geneID23632	0
geneID23633	0
geneID23634	0
geneID23635	0
geneID23636	0
geneID23637	0
geneID23638	0
geneID23639	49
geneID23640	3304
geneID23641	211
geneID23642	0
geneID23643	164
geneID23644	6
geneID23645	0
geneID23646	0
geneID23647	0
geneID23648	0
geneID23649	0
geneID23650	58
geneID23651	0
geneID23652	0
geneID23653	0
geneID23654	0
geneID23655	0
geneID23656	0
geneID23657	0
geneID23658	0
geneID23659	0
geneID23660	0
geneID23661	0
geneID23662	345
geneID23663	349
geneID23664	0
geneID23665	6226
geneID23666	0
geneID23667	0
geneID23668	498
geneID23669	711
geneID23670	120
geneID23671	292
geneID23672	0
geneID23673	0
geneID23674	0
geneID23675	0
geneID23676	0
geneID23677	230
geneID23678	102
geneID23679	309
geneID23680	2190
geneID23681	0
geneID23682	0
geneID23683	0
geneID23684	647
geneID23685	0
geneID23686	0
geneID23687	0
geneID23688	0
geneID23689	0
geneID23690	0
geneID23691	0
geneID23692	0
geneID23693	0
geneID23694	0
geneID23695	0
geneID23696	1070
geneID23697	0
geneID23698	0
geneID23699	0
geneID23700	0
geneID23701	0
geneID23702	0
geneID23703	0
geneID23704	0
geneID23705	0
geneID23706	162
geneID23707	259
geneID23708	0
geneID23709	0
geneID23710	0
geneID23711	212
geneID23712	0
geneID23713	394
geneID23714	0
geneID23715	0
geneID23716	935
geneID23717	784
geneID23718	567
geneID23719	0
geneID23720	0
geneID23721	284
geneID23722	819
geneID23723	807
geneID23724	0
geneID23725	0
geneID23726	0
geneID23727	238
geneID23728	231
geneID23729	0
geneID23730	2399
geneID23731	25
geneID23732	0
geneID23733	2
geneID23734	1
geneID23735	229
geneID23736	0
geneID23737	73
geneID23738	547
geneID23739	24
geneID23740	207
geneID23741	0
geneID23742	0
geneID23743	0
geneID23744	0
geneID23745	0
geneID23746	148
geneID23747	0
geneID23748	0
geneID23749	4717
geneID23750	0
geneID23751	0
geneID23752	235
geneID23753	266
geneID23754	0
geneID23755	1815
geneID23756	1
geneID23757	0
geneID23758	0
geneID23759	0
geneID23760	1288
geneID23761	7074
geneID23762	0
geneID23763	0
geneID23764	0
geneID23765	68
geneID23766	473
geneID23767	0
geneID23768	173
geneID23769	0
geneID23770	0
geneID23771	244
geneID23772	0
geneID23773	339
geneID23774	1
geneID23775	17
geneID23776	0
geneID23777	60
geneID23778	285
geneID23779	87
geneID23780	0
geneID23781	3
geneID23782	1149
geneID23783	0
geneID23784	0
geneID23785	436
geneID23786	1
geneID23787	0
geneID23788	1
geneID23789	822
geneID23790	0
geneID23791	0
geneID23792	0
geneID23793	174
geneID23794	2
geneID23795	0
geneID23796	0
geneID23797	0
geneID23798	726
geneID23799	702
geneID23800	171
geneID23801	7
geneID23802	37
geneID23803	0
geneID23804	0
geneID23805	0
geneID23806	699
geneID23807	0
geneID23808	0
geneID23809	0
geneID23810	46
geneID23811	970
geneID23812	0
geneID23813	0
geneID23814	0
geneID23815	620
geneID23816	5
geneID23817	0
geneID23818	3082
geneID23819	0
geneID23820	220
geneID23821	6
geneID23822	0
geneID23823	436
geneID23824	0
geneID23825	0
geneID23826	0
geneID23827	0
geneID23828	0
geneID23829	0
geneID23830	0
geneID23831	0
geneID23832	0
geneID23833	0
geneID23834	0
geneID23835	0
geneID23836	0
geneID23837	0
geneID23838	0
geneID23839	0
geneID23840	0
geneID23841	0
geneID23842	0
geneID23843	0
geneID23844	0
geneID23845	0
geneID23846	0
geneID23847	0
geneID23848	0
geneID23849	0
geneID23850	0
geneID23851	0
geneID23852	0
geneID23853	0
geneID23854	0
geneID23855	0
geneID23856	19
geneID23857	0
geneID23858	0
geneID23859	0
geneID23860	0
geneID23861	0
geneID23862	0
geneID23863	1
geneID23864	0
geneID23865	0
geneID23866	31
geneID23867	1
geneID23868	0
geneID23869	0
geneID23870	0
geneID23871	0
geneID23872	551
geneID23873	405
geneID23874	8
geneID23875	34
geneID23876	5
geneID23877	0
geneID23878	0
geneID23879	65
geneID23880	288
geneID23881	20
geneID23882	1
geneID23883	0
geneID23884	55
geneID23885	715
geneID23886	724
geneID23887	0
geneID23888	0
geneID23889	0
geneID23890	105
geneID23891	1
geneID23892	93
geneID23893	477
geneID23894	0
geneID23895	0
geneID23896	0
geneID23897	0
geneID23898	2
geneID23899	342
geneID23900	0
geneID23901	0
geneID23902	0
geneID23903	0
geneID23904	0
geneID23905	0
geneID23906	52
geneID23907	0
geneID23908	3
geneID23909	75
geneID23910	117
geneID23911	426
geneID23912	0
geneID23913	152
geneID23914	370
geneID23915	0
geneID23916	192
geneID23917	850
geneID23918	273
geneID23919	38
geneID23920	10
geneID23921	0
geneID23922	0
geneID23923	2
geneID23924	0
geneID23925	6
geneID23926	3
geneID23927	0
geneID23928	0
geneID23929	0
geneID23930	563
geneID23931	0
geneID23932	127
geneID23933	0
geneID23934	0
geneID23935	1637
geneID23936	0
geneID23937	147
geneID23938	69
geneID23939	16
geneID23940	11
geneID23941	63
geneID23942	125
geneID23943	381
geneID23944	0
geneID23945	0
geneID23946	511
geneID23947	0
geneID23948	0
geneID23949	35
geneID23950	0
geneID23951	31
geneID23952	188
geneID23953	0
geneID23954	100
geneID23955	452
geneID23956	0
geneID23957	64
geneID23958	4
geneID23959	0
geneID23960	724
geneID23961	1373
geneID23962	282
geneID23963	5
geneID23964	0
geneID23965	0
geneID23966	544
geneID23967	0
geneID23968	293
geneID23969	0
geneID23970	0
geneID23971	208
geneID23972	0
geneID23973	0
geneID23974	0
geneID23975	135
geneID23976	1
geneID23977	0
geneID23978	0
geneID23979	0
geneID23980	14
geneID23981	0
geneID23982	1
geneID23983	4
geneID23984	1
geneID23985	0
geneID23986	48
geneID23987	269
geneID23988	163
geneID23989	26
geneID23990	0
geneID23991	0
geneID23992	4
geneID23993	469
geneID23994	37
geneID23995	0
geneID23996	150
geneID23997	323
geneID23998	0
geneID23999	0
geneID24000	0
geneID24001	0
geneID24002	0
geneID24003	0
geneID24004	2
geneID24005	39
geneID24006	151
geneID24007	2
geneID24008	0
geneID24009	1
geneID24010	0
geneID24011	0
geneID24012	431
geneID24013	187
geneID24014	0
geneID24015	0
geneID24016	0
geneID24017	10
geneID24018	0
geneID24019	3
geneID24020	0
geneID24021	4
geneID24022	181
geneID24023	0
geneID24024	0
geneID24025	266
geneID24026	0
geneID24027	0
geneID24028	0
geneID24029	0
geneID24030	6602
geneID24031	4110
geneID24032	893
geneID24033	1
geneID24034	0
geneID24035	0
geneID24036	263
geneID24037	1461
geneID24038	3586
geneID24039	0
geneID24040	0
geneID24041	185
geneID24042	888
geneID24043	804
geneID24044	0
geneID24045	0
geneID24046	252
geneID24047	0
geneID24048	0
geneID24049	0
geneID24050	82
geneID24051	322
geneID24052	1
geneID24053	0
geneID24054	156
geneID24055	166
geneID24056	494
geneID24057	526
geneID24058	0
geneID24059	0
geneID24060	563
geneID24061	0
geneID24062	0
geneID24063	515
geneID24064	45
geneID24065	0
geneID24066	4
geneID24067	0
geneID24068	0
geneID24069	0
geneID24070	0
geneID24071	1
geneID24072	0
geneID24073	1
geneID24074	802
geneID24075	295
geneID24076	88
geneID24077	124
geneID24078	568
geneID24079	305
geneID24080	28
geneID24081	0
geneID24082	0
geneID24083	0
geneID24084	0
geneID24085	28
geneID24086	0
geneID24087	0
geneID24088	1
geneID24089	369
geneID24090	62
geneID24091	0
geneID24092	0
geneID24093	2
geneID24094	0
geneID24095	0
geneID24096	335
geneID24097	162
geneID24098	181
geneID24099	3
geneID24100	0
geneID24101	0
geneID24102	0
geneID24103	0
geneID24104	0
geneID24105	0
geneID24106	0
geneID24107	0
geneID24108	0
geneID24109	0
geneID24110	0
geneID24111	400
geneID24112	64
geneID24113	0
geneID24114	39
geneID24115	66
geneID24116	0
geneID24117	0
geneID24118	0
geneID24119	0
geneID24120	0
geneID24121	0
geneID24122	515
geneID24123	0
geneID24124	123
geneID24125	97
geneID24126	237
geneID24127	0
geneID24128	0
geneID24129	100
geneID24130	0
geneID24131	1
geneID24132	291
geneID24133	13
geneID24134	0
geneID24135	0
geneID24136	81
geneID24137	0
geneID24138	0
geneID24139	0
geneID24140	0
geneID24141	0
geneID24142	0
geneID24143	352
geneID24144	430
geneID24145	0
geneID24146	649
geneID24147	0
geneID24148	353
geneID24149	0
geneID24150	2412
geneID24151	0
geneID24152	0
geneID24153	298
geneID24154	525
geneID24155	0
geneID24156	0
geneID24157	0
geneID24158	0
geneID24159	0
geneID24160	0
geneID24161	91
geneID24162	3
geneID24163	30
geneID24164	0
geneID24165	0
geneID24166	187
geneID24167	0
geneID24168	69
geneID24169	10452
geneID24170	0
geneID24171	140
geneID24172	32
geneID24173	25
geneID24174	178
geneID24175	109
geneID24176	0
geneID24177	0
geneID24178	679
geneID24179	236
geneID24180	24
geneID24181	97
geneID24182	8
geneID24183	0
geneID24184	3
geneID24185	1
geneID24186	155
geneID24187	0
geneID24188	0
geneID24189	0
geneID24190	373
geneID24191	663
geneID24192	296
geneID24193	7
geneID24194	310
geneID24195	571
geneID24196	0
geneID24197	0
geneID24198	0
geneID24199	99
geneID24200	9
geneID24201	0
geneID24202	16
geneID24203	0
geneID24204	393
geneID24205	23
geneID24206	21
geneID24207	0
geneID24208	68
geneID24209	150
geneID24210	0
geneID24211	561
geneID24212	61
geneID24213	0
geneID24214	248
geneID24215	925
geneID24216	4
geneID24217	0
geneID24218	17
geneID24219	89
geneID24220	255
geneID24221	0
geneID24222	159
geneID24223	152
geneID24224	0
geneID24225	181
geneID24226	0
geneID24227	8
geneID24228	190
geneID24229	1027
geneID24230	0
geneID24231	0
geneID24232	866
geneID24233	113
geneID24234	0
geneID24235	358
geneID24236	158
geneID24237	41
geneID24238	31
geneID24239	0
geneID24240	0
geneID24241	206
geneID24242	115
geneID24243	82
geneID24244	61
geneID24245	679
geneID24246	388
geneID24247	221
geneID24248	0
geneID24249	200
geneID24250	238
geneID24251	14
geneID24252	135
geneID24253	0
geneID24254	79
geneID24255	681
geneID24256	0
geneID24257	0
geneID24258	109
geneID24259	169
geneID24260	0
geneID24261	7
geneID24262	285
geneID24263	0
geneID24264	626
geneID24265	386
geneID24266	217
geneID24267	0
geneID24268	0
geneID24269	249
geneID24270	143
geneID24271	2
geneID24272	11
geneID24273	338
geneID24274	0
geneID24275	292
geneID24276	2254
geneID24277	6
geneID24278	1
geneID24279	5
geneID24280	1817
geneID24281	215
geneID24282	235
geneID24283	153
geneID24284	0
geneID24285	603
geneID24286	0
geneID24287	0
geneID24288	358
geneID24289	119
geneID24290	465
geneID24291	0
geneID24292	258
geneID24293	304
geneID24294	0
geneID24295	6500
geneID24296	12
geneID24297	114
geneID24298	4
geneID24299	0
geneID24300	0
geneID24301	101
geneID24302	49
geneID24303	536
geneID24304	1
geneID24305	5
geneID24306	127
geneID24307	227
geneID24308	120
geneID24309	0
geneID24310	71
geneID24311	1
geneID24312	133
geneID24313	0
geneID24314	34
geneID24315	72
geneID24316	111
geneID24317	303
geneID24318	215
geneID24319	6
geneID24320	29
geneID24321	143
geneID24322	887
geneID24323	0
geneID24324	516
geneID24325	177
geneID24326	268
geneID24327	0
geneID24328	633
geneID24329	93
geneID24330	0
geneID24331	0
geneID24332	0
geneID24333	0
geneID24334	44
geneID24335	10
geneID24336	88
geneID24337	254
geneID24338	91
geneID24339	161
geneID24340	168
geneID24341	0
geneID24342	0
geneID24343	31
geneID24344	0
geneID24345	53
geneID24346	0
geneID24347	0
geneID24348	0
geneID24349	0
geneID24350	104
geneID24351	2
geneID24352	186
geneID24353	0
geneID24354	0
geneID24355	0
geneID24356	5109
geneID24357	0
geneID24358	1
geneID24359	29
geneID24360	128
geneID24361	0
geneID24362	375
geneID24363	1
geneID24364	873
geneID24365	67
geneID24366	0
geneID24367	39
geneID24368	0
geneID24369	0
geneID24370	74
geneID24371	5
geneID24372	924
geneID24373	14
geneID24374	762
geneID24375	8
geneID24376	362
geneID24377	0
geneID24378	0
geneID24379	13
geneID24380	13
geneID24381	271
geneID24382	0
geneID24383	7
geneID24384	958
geneID24385	0
geneID24386	0
geneID24387	421
geneID24388	11
geneID24389	180
geneID24390	3
geneID24391	0
geneID24392	2
geneID24393	24
geneID24394	20
geneID24395	306
geneID24396	355
geneID24397	0
geneID24398	30
geneID24399	0
geneID24400	71
geneID24401	138
geneID24402	343
geneID24403	549
geneID24404	300
geneID24405	1168
geneID24406	33
geneID24407	0
geneID24408	0
geneID24409	326
geneID24410	38
geneID24411	990
geneID24412	363
geneID24413	7
geneID24414	327
geneID24415	0
geneID24416	428
geneID24417	336
geneID24418	2538
geneID24419	592
geneID24420	1067
geneID24421	307
geneID24422	1
geneID24423	605
geneID24424	237
geneID24425	0
geneID24426	473
geneID24427	0
geneID24428	0
geneID24429	695
geneID24430	32
geneID24431	0
geneID24432	19
geneID24433	529
geneID24434	0
geneID24435	0
geneID24436	0
geneID24437	0
geneID24438	722
geneID24439	0
geneID24440	3
geneID24441	0
geneID24442	3461
geneID24443	1
geneID24444	0
geneID24445	509
geneID24446	551
geneID24447	383
geneID24448	0
geneID24449	245
geneID24450	1
geneID24451	41
geneID24452	79
geneID24453	62
geneID24454	3
geneID24455	1183
geneID24456	266
geneID24457	0
geneID24458	0
geneID24459	406
geneID24460	0
geneID24461	15
geneID24462	39
geneID24463	67
geneID24464	205
geneID24465	710
geneID24466	1
geneID24467	0
geneID24468	0
geneID24469	0
geneID24470	485
geneID24471	1
geneID24472	829
geneID24473	311
geneID24474	0
geneID24475	201
geneID24476	0
geneID24477	0
geneID24478	0
geneID24479	0
geneID24480	0
geneID24481	455
geneID24482	1
geneID24483	0
geneID24484	0
geneID24485	461
geneID24486	0
geneID24487	146
geneID24488	444
geneID24489	4
geneID24490	68
geneID24491	191
geneID24492	26
geneID24493	764
geneID24494	736
geneID24495	118
geneID24496	108
geneID24497	514
geneID24498	170
geneID24499	88
geneID24500	0
geneID24501	1579
geneID24502	0
geneID24503	768
geneID24504	203
geneID24505	729
geneID24506	78
geneID24507	7
geneID24508	5
geneID24509	343
geneID24510	9
geneID24511	165
geneID24512	66
geneID24513	335
geneID24514	0
geneID24515	0
geneID24516	0
geneID24517	0
geneID24518	506
geneID24519	0
geneID24520	229
geneID24521	1052
geneID24522	0
geneID24523	0
geneID24524	548
geneID24525	0
geneID24526	562
geneID24527	2112
geneID24528	240
geneID24529	0
geneID24530	829
geneID24531	858
geneID24532	1
geneID24533	0
geneID24534	261
geneID24535	369
geneID24536	0
geneID24537	423
geneID24538	219
geneID24539	0
geneID24540	153
geneID24541	0
geneID24542	0
geneID24543	536
geneID24544	97
geneID24545	32
geneID24546	31
geneID24547	2
geneID24548	0
geneID24549	0
geneID24550	0
geneID24551	95
geneID24552	0
geneID24553	109
geneID24554	0
geneID24555	0
geneID24556	0
geneID24557	0
geneID24558	135
geneID24559	92
geneID24560	187
geneID24561	246
geneID24562	0
geneID24563	5
geneID24564	1
geneID24565	560
geneID24566	535
geneID24567	104
geneID24568	0
geneID24569	0
geneID24570	0
geneID24571	0
geneID24572	1
geneID24573	0
geneID24574	71
geneID24575	0
geneID24576	0
geneID24577	14
geneID24578	100
geneID24579	0
geneID24580	10
geneID24581	1724
geneID24582	167
geneID24583	0
geneID24584	0
geneID24585	209
geneID24586	0
geneID24587	0
geneID24588	0
geneID24589	0
geneID24590	0
geneID24591	146
geneID24592	0
geneID24593	0
geneID24594	523
geneID24595	0
geneID24596	3
geneID24597	0
geneID24598	233
geneID24599	0
geneID24600	34
geneID24601	451
geneID24602	3
geneID24603	0
geneID24604	7
geneID24605	243
geneID24606	133
geneID24607	36
geneID24608	0
geneID24609	466
geneID24610	225
geneID24611	420
geneID24612	14
geneID24613	14
geneID24614	177
geneID24615	480
geneID24616	0
geneID24617	1020
geneID24618	0
geneID24619	17
geneID24620	122
geneID24621	1822
geneID24622	45
geneID24623	76
geneID24624	1113
geneID24625	0
geneID24626	106
geneID24627	3
geneID24628	104
geneID24629	332
geneID24630	3
geneID24631	365
geneID24632	14
geneID24633	263
geneID24634	183
geneID24635	0
geneID24636	2168
geneID24637	58
geneID24638	1168
geneID24639	833
geneID24640	6
geneID24641	361
geneID24642	212
geneID24643	12
geneID24644	128
geneID24645	588
geneID24646	79
geneID24647	1119
geneID24648	66
geneID24649	101
geneID24650	0
geneID24651	198
geneID24652	225
geneID24653	368
geneID24654	509
geneID24655	130
geneID24656	0
geneID24657	43
geneID24658	0
geneID24659	130
geneID24660	4
geneID24661	135
geneID24662	922
geneID24663	1154
geneID24664	643
geneID24665	41
geneID24666	50
geneID24667	94
geneID24668	322
geneID24669	236
geneID24670	0
geneID24671	0
geneID24672	0
geneID24673	147
geneID24674	224
geneID24675	0
geneID24676	0
geneID24677	0
geneID24678	0
geneID24679	1278
geneID24680	1
geneID24681	4300
geneID24682	0
geneID24683	1
geneID24684	0
geneID24685	222
geneID24686	1
geneID24687	0
geneID24688	52
geneID24689	16
geneID24690	0
geneID24691	0
geneID24692	0
geneID24693	348
geneID24694	0
geneID24695	0
geneID24696	7
geneID24697	28
geneID24698	0
geneID24699	188
geneID24700	190
geneID24701	306
geneID24702	17
geneID24703	1
geneID24704	8
geneID24705	574
geneID24706	7
geneID24707	0
geneID24708	0
geneID24709	0
geneID24710	0
geneID24711	0
geneID24712	3
geneID24713	11
geneID24714	1
geneID24715	0
geneID24716	0
geneID24717	411
geneID24718	0
geneID24719	8
geneID24720	0
geneID24721	647
geneID24722	1
geneID24723	1539
geneID24724	227
geneID24725	170
geneID24726	328
geneID24727	0
geneID24728	20
geneID24729	431
geneID24730	489
geneID24731	346
geneID24732	182
geneID24733	495
geneID24734	0
geneID24735	0
geneID24736	149
geneID24737	557
geneID24738	218
geneID24739	898
geneID24740	1
geneID24741	0
geneID24742	0
geneID24743	0
geneID24744	284
geneID24745	86
geneID24746	0
geneID24747	0
geneID24748	1
geneID24749	2
geneID24750	78
geneID24751	0
geneID24752	0
geneID24753	0
geneID24754	0
geneID24755	0
geneID24756	0
geneID24757	0
geneID24758	0
geneID24759	684
geneID24760	92
geneID24761	268
geneID24762	217
geneID24763	166
geneID24764	122
geneID24765	0
geneID24766	0
geneID24767	0
geneID24768	0
geneID24769	482
geneID24770	0
geneID24771	114
geneID24772	6
geneID24773	0
geneID24774	364
geneID24775	425
geneID24776	21
geneID24777	355
geneID24778	462
geneID24779	0
geneID24780	476
geneID24781	0
geneID24782	0
geneID24783	0
geneID24784	0
geneID24785	0
geneID24786	39
geneID24787	107
geneID24788	100
geneID24789	69
geneID24790	271
geneID24791	260
geneID24792	4
geneID24793	1
geneID24794	238
geneID24795	17
geneID24796	53
geneID24797	331
geneID24798	39
geneID24799	0
geneID24800	4889
geneID24801	222
geneID24802	395
geneID24803	597
geneID24804	0
geneID24805	6
geneID24806	18
geneID24807	5
geneID24808	85
geneID24809	1
geneID24810	329
geneID24811	411
geneID24812	570
geneID24813	194
geneID24814	311
geneID24815	7
geneID24816	5
geneID24817	17
geneID24818	135
geneID24819	141
geneID24820	0
geneID24821	0
geneID24822	1
geneID24823	422
geneID24824	570
geneID24825	163
geneID24826	1381
geneID24827	0
geneID24828	0
geneID24829	205
geneID24830	100
geneID24831	1848
geneID24832	760
geneID24833	0
geneID24834	430
geneID24835	131
geneID24836	93
geneID24837	10
geneID24838	3
geneID24839	878
geneID24840	196
geneID24841	49
geneID24842	4734
geneID24843	497
geneID24844	56
geneID24845	516
geneID24846	0
geneID24847	11
geneID24848	2
geneID24849	15
geneID24850	63
geneID24851	8
geneID24852	0
geneID24853	0
geneID24854	10
geneID24855	0
geneID24856	179
geneID24857	0
geneID24858	82
geneID24859	1646
geneID24860	117
geneID24861	928
geneID24862	104
geneID24863	1
geneID24864	0
geneID24865	0
geneID24866	0
geneID24867	0
geneID24868	0
geneID24869	0
geneID24870	2185
geneID24871	0
geneID24872	726
geneID24873	0
geneID24874	9
geneID24875	0
geneID24876	983
geneID24877	16
geneID24878	44
geneID24879	62
geneID24880	5425
geneID24881	1
geneID24882	0
geneID24883	0
geneID24884	159
geneID24885	608
geneID24886	293
geneID24887	290
geneID24888	315
geneID24889	0
geneID24890	792
geneID24891	1
geneID24892	5
geneID24893	9
geneID24894	602
geneID24895	4
geneID24896	5
geneID24897	1132
geneID24898	3369
geneID24899	0
geneID24900	0
geneID24901	0
geneID24902	0
geneID24903	19
geneID24904	107
geneID24905	5
geneID24906	0
geneID24907	1
geneID24908	1
geneID24909	275
geneID24910	208
geneID24911	235
geneID24912	0
geneID24913	2243
geneID24914	2227
geneID24915	4
geneID24916	121
geneID24917	45
geneID24918	303
geneID24919	0
geneID24920	0
geneID24921	0
geneID24922	0
geneID24923	10
geneID24924	0
geneID24925	329
geneID24926	118
geneID24927	519
geneID24928	1998
geneID24929	20
geneID24930	12
geneID24931	0
geneID24932	244
geneID24933	767
geneID24934	48
geneID24935	0
geneID24936	0
geneID24937	0
geneID24938	30
geneID24939	389
geneID24940	484
geneID24941	117
geneID24942	25
geneID24943	55
geneID24944	530
geneID24945	682
geneID24946	402
geneID24947	0
geneID24948	33
geneID24949	450
geneID24950	0
geneID24951	1324
geneID24952	0
geneID24953	0
geneID24954	40
geneID24955	1084
geneID24956	74
geneID24957	413
geneID24958	51
geneID24959	0
geneID24960	0
geneID24961	0
geneID24962	0
geneID24963	1010
geneID24964	0
geneID24965	0
geneID24966	123
geneID24967	11
geneID24968	263
geneID24969	0
geneID24970	0
geneID24971	0
geneID24972	0
geneID24973	0
geneID24974	0
geneID24975	0
geneID24976	0
geneID24977	841
geneID24978	539
geneID24979	2384
geneID24980	585
geneID24981	122
geneID24982	405
geneID24983	110
geneID24984	0
geneID24985	0
geneID24986	357
geneID24987	121
geneID24988	175
geneID24989	4093
geneID24990	474
geneID24991	0
geneID24992	45
geneID24993	1
geneID24994	89
geneID24995	15
geneID24996	0
geneID24997	105
geneID24998	4336
geneID24999	851
geneID25000	8928
geneID25001	40
geneID25002	0
geneID25003	65
geneID25004	58
geneID25005	100
geneID25006	50
geneID25007	0
geneID25008	0
geneID25009	0
geneID25010	0
geneID25011	660
geneID25012	802
geneID25013	6
geneID25014	0
geneID25015	1
geneID25016	79
geneID25017	86
geneID25018	234
geneID25019	374
geneID25020	123
geneID25021	142
geneID25022	422
geneID25023	739
geneID25024	13
geneID25025	0
geneID25026	103
geneID25027	48
geneID25028	13
geneID25029	508
geneID25030	242
geneID25031	5398
geneID25032	30
geneID25033	199
geneID25034	1
geneID25035	318
geneID25036	53
geneID25037	68
geneID25038	1171
geneID25039	78
geneID25040	9
geneID25041	59
geneID25042	126
geneID25043	212
geneID25044	366
geneID25045	0
geneID25046	193
geneID25047	70
geneID25048	290
geneID25049	2
geneID25050	708
geneID25051	1832
geneID25052	4721
geneID25053	287
geneID25054	37
geneID25055	184
geneID25056	0
geneID25057	530
geneID25058	146
geneID25059	1129
geneID25060	784
geneID25061	204
geneID25062	106
geneID25063	72
geneID25064	421
